measure,Hyperarea,GD,HyperVolume
two-hop,0.16903940799851122,1.318745089435215,0.0394172725847477
page_rank,0.9794689824190156,0.1184122457340547,0.2283964214347924
degree_centrality,0.9746235213315586,0.11612526044067424,0.22726653780147563
katz_centrality,0.6167343041274483,0.8682903150962046,0.14381252552878335
betweenness,0.9272359037578688,0.26544037341459037,0.2162165071538271
closeness,0.8955547502485537,0.34533688204532603,0.2088289714397473
eigenvector_centrality,0.8933519561970332,0.3526809423353916,0.208315315277525
core,0.6161619149654735,0.8924530491413422,0.14367905357754274
