measure,Hyperarea,GD,HyperVolume
two-hop,0.31078935623369425,1.603609177710049,0.016109364698621106
page_rank,0.8771684910466442,0.31053389731228653,0.04546689531344247
degree_centrality,0.8617236128471595,0.3496387803250894,0.04466633000883727
katz_centrality,0.7954928878570563,0.520738938100916,0.04123334595800194
betweenness,0.8784672123082079,0.3033445542726629,0.04553421285191264
closeness,0.8175370507666593,0.4762077261898702,0.042375976658390484
eigenvector_centrality,0.7729908979638623,0.5822400691258859,0.04006698438749315
core,0.7693299058349957,0.5973464055591297,0.0398772215909888
