measure,Hyperarea,GD,HyperVolume
two-hop,0.9314147286459983,1.5452096100599115,0.5163002027581907
page_rank,0.9412190026004096,1.4901152956226287,0.5217348909533387
degree_centrality,0.93872327965699,1.545398387885487,0.5203514661243273
katz_centrality,0.9451599372461776,1.427849530195255,0.5239194230356525
betweenness,0.9452148389863316,1.3529818697878337,0.5239498560733762
closeness,0.9453830110216143,1.3310024681199588,0.5240430769053475
eigenvector_centrality,0.9438935258270345,1.4485944652993066,0.5232174280463426
core,0.938765701969633,1.62062583935895,0.5203749815873594
