measure,Hyperarea,GD
two-hop,0.09030432509322306,1.5356242024103688
page_rank,0.9566860295815334,0.13058030632753284
degree_centrality,0.9355673206098409,0.20837388109987923
katz_centrality,0.6216673223187711,0.8305205808995979
betweenness,0.9354974877183024,0.20249324619609121
closeness,0.858819433008988,0.4301732567754886
eigenvector_centrality,0.7341223967615363,0.6820442994390146
core,0.5029843823036234,0.9504848496271799
