measure,Hyperarea,GD
two-hop,0.12653167408867463,1.091085248879764
page_rank,0.8899824428587633,0.2450295387884169
degree_centrality,0.855006029969453,0.3188857566536725
katz_centrality,0.537103949490286,0.7803982154868989
betweenness,0.8213993183469108,0.3824976534430144
closeness,0.6419440901558761,0.6660336162763061
eigenvector_centrality,0.5606718780521479,0.7645616398292011
core,0.3566413927217039,0.9569769146650231
