measure,Hyperarea,GD
two-hop,0.15636640547720268,1.395681281843861
page_rank,0.9037352147496113,0.20106769791524653
degree_centrality,0.8999131995366961,0.25053736211087196
katz_centrality,0.5685358515250087,0.9673011171021305
betweenness,0.869444790890178,0.30929756866374947
closeness,0.8377849569958742,0.42985007101188477
eigenvector_centrality,0.8366111051863285,0.4445580231292712
core,0.5572785718238837,1.0418043897923197
