measure,Hyperarea,GD
two-hop,0.4684206167124497,1.007507554014327
page_rank,0.976938562357297,0.06450390046673314
degree_centrality,0.9672217511994577,0.08041098614654534
katz_centrality,0.8248054145731473,0.38552664218581184
betweenness,0.9297089602560612,0.15892415330047943
closeness,0.864941087163149,0.30007156498940807
eigenvector_centrality,0.8041200698587482,0.42888632770877394
core,0.7930699426512834,0.4455993512074669
