n_nodes,influence,communities,nodes
0.39912917271407844,57.21,14,"[2432, 2684, 1923, 2569, 2731, 1514, 2522, 2647, 8, 2717, 2470]"
0.1451378809869377,56.76,13,"[2432, 2609, 2519, 871]"
1.741654571843251,58.58,14,"[2432, 2255, 2670, 2171, 2465, 2462, 247, 2647, 2464, 2461, 2001, 2398, 1873, 436, 2477, 2618, 2591, 40, 2080, 2751, 1893, 1090, 2723, 2655, 2391, 2019, 1934, 1720, 2340, 296, 1961, 963, 2730, 2733, 2191, 2101, 2630, 2058, 2627, 2742, 2651, 2639, 2205, 2605, 2597, 2738, 2590, 2470]"
0.036284470246734646,54.94,13,[1753]
0.43541364296081264,57.24,14,"[2432, 309, 2670, 2593, 474, 2132, 2556, 2643, 2470, 2733, 2647, 2717]"
1.7053701015965168,58.57,14,"[2432, 2540, 2670, 2667, 2041, 2713, 2702, 2620, 2751, 2699, 2229, 2275, 537, 530, 2612, 2462, 2707, 1893, 2717, 1934, 2191, 2205, 2627, 2655, 1720, 2639, 2647, 2590, 2723, 2391, 2465, 2591, 2651, 2340, 2597, 2470, 296, 1961, 2733, 963, 2730, 2019, 2605, 2738, 2101, 2742, 1568]"
2.0319303338171264,58.8,14,"[2432, 2609, 2670, 2556, 2751, 537, 2470, 2738, 2739, 1893, 2630, 2612, 2544, 2717, 2620, 2465, 1720, 85, 2572, 2462, 2647, 2398, 1503, 2101, 2591, 168, 1934, 963, 177, 2651, 2655, 2191, 2590, 436, 2340, 604, 1536, 296, 2617, 1961, 2302, 2730, 2733, 2605, 2639, 2627, 1084, 878, 2416, 1248, 2742, 2674, 2369, 1090, 846, 2391]"
1.632801161103048,58.49,14,"[2432, 2609, 2670, 2462, 2556, 2751, 2465, 1144, 1893, 2733, 2398, 2101, 2647, 2591, 1720, 1873, 802, 2620, 2290, 2470, 2739, 2717, 1090, 2391, 2617, 2205, 436, 1934, 2630, 2191, 2730, 2742, 2590, 2340, 296, 2738, 1961, 2743, 2639, 2710, 2597, 2627, 2369, 1471, 2655]"
0.8345428156748911,57.74,14,"[2432, 2540, 116, 2172, 2556, 2667, 789, 2643, 2273, 1893, 2572, 2462, 2101, 1503, 2058, 2639, 2723, 2733, 2738, 2647, 2612, 2742, 2751]"
0.21770682148040654,56.92,13,"[2432, 2609, 2524, 2190, 2751, 2235]"
