n_nodes,influence,communities,nodes
0.1814223512336719,56.82,13,"[2432, 2597, 2065, 31, 2595]"
0.3628447024673438,57.15,14,"[2432, 2464, 2537, 1173, 2715, 2169, 2520, 927, 2569, 2740]"
1.4150943396226414,58.25,14,"[2432, 2489, 2405, 2719, 2718, 2474, 2490, 2728, 1960, 835, 2154, 2639, 1721, 2652, 2558, 2643, 2290, 2090, 2672, 2740, 2683, 109, 1328, 2129, 2573, 1360, 1362, 2754, 68, 2067, 2554, 2333, 2593, 2466, 997, 2723, 268, 1074, 2724]"
1.5239477503628447,58.34,14,"[2432, 2464, 936, 2083, 1513, 2674, 2169, 135, 2724, 2748, 2573, 2639, 1721, 2740, 2558, 2672, 109, 2643, 2243, 1739, 2648, 350, 2754, 1887, 345, 1280, 1360, 997, 2593, 2067, 2221, 2699, 2734, 698, 2554, 2723, 2737, 105, 1074, 1446, 2466, 2563]"
2.0682148040638606,58.78,14,"[2432, 2464, 936, 2474, 835, 2333, 2740, 2154, 2555, 1468, 345, 2639, 997, 2643, 180, 2754, 2558, 2699, 2579, 2652, 2683, 2672, 38, 740, 604, 688, 2482, 2554, 1960, 723, 2290, 1360, 818, 2723, 1885, 1721, 666, 2605, 2243, 1274, 2422, 350, 2129, 2217, 2090, 2728, 1445, 2274, 1362, 1470, 63, 2734, 2067, 2738, 2593, 1446, 2737]"
1.4876632801161103,58.3,14,"[2432, 2464, 2537, 2154, 2570, 2748, 2325, 1762, 2703, 2718, 2741, 740, 2639, 1721, 835, 2333, 1960, 2290, 2558, 2740, 698, 802, 109, 2672, 2683, 2724, 2734, 726, 2563, 2643, 345, 2699, 2554, 2573, 1074, 2067, 1360, 2723, 2754, 1446, 70]"
1.5965166908563135,58.41,14,"[2432, 2464, 2405, 2474, 2719, 1960, 2740, 2718, 2314, 2728, 835, 2154, 2639, 1721, 2652, 2558, 2643, 2290, 1328, 2683, 1571, 68, 2672, 268, 1954, 2129, 2207, 1074, 2554, 2067, 109, 2658, 2754, 2724, 1362, 1360, 2756, 63, 2573, 2333, 997, 2593, 2466, 2723]"
0.2902757619738754,56.97,14,"[2432, 2489, 1166, 2750, 2465, 2595, 1294, 2554]"
0.47169811320754707,57.3,14,"[2432, 2464, 2537, 1173, 158, 2520, 2169, 927, 2643, 2672, 2740, 2748, 2737]"
0.43541364296081264,57.24,14,"[2432, 2464, 496, 2569, 2740, 409, 2519, 1477, 1807, 2639, 2723, 2672]"
0.725689404934688,57.59,14,"[2432, 2464, 936, 2474, 2325, 2740, 2154, 2718, 2587, 1280, 2558, 1762, 2703, 2748, 1441, 1979, 2724, 2741, 2737, 2738]"
0.9433962264150944,57.79,14,"[2432, 2464, 2405, 1246, 2718, 2555, 2490, 823, 2748, 140, 409, 2325, 2643, 63, 751, 345, 997, 2593, 2563, 2724, 2734, 2579, 2639, 2683, 2672, 2740]"
0.8708272859216257,57.71,14,"[2432, 2464, 115, 2569, 2740, 409, 63, 2154, 1280, 1762, 2703, 109, 2672, 2699, 1979, 2724, 2741, 350, 2718, 54, 2558, 2333, 2754, 2474]"
0.3628447024673438,57.16,13,"[2432, 700, 848, 2478, 2529, 2569, 2748, 2554, 2639, 2740]"
2.0319303338171264,58.76,14,"[2432, 2489, 2405, 2719, 2718, 2169, 2474, 2555, 2748, 2154, 2652, 2639, 2175, 1960, 1721, 2683, 2643, 1776, 2740, 2672, 1328, 141, 2109, 2573, 2067, 1914, 2490, 1889, 698, 2274, 2466, 492, 2090, 2738, 2563, 2554, 63, 2699, 109, 2593, 2723, 1470, 740, 2724, 1445, 1446, 2217, 1074, 2754, 2737, 1360, 2129, 2243, 2482, 1362, 350]"
0.39912917271407844,57.17,14,"[2432, 2464, 936, 2569, 409, 2603, 2519, 2639, 1807, 2672, 2748]"
1.3062409288824384,58.21,14,"[2432, 2489, 1935, 2719, 2490, 1951, 2699, 2718, 2734, 688, 2474, 2643, 2422, 1762, 2639, 1274, 2748, 2737, 2554, 2740, 2738, 2754, 2724, 109, 2703, 318, 2558, 1470, 1280, 1960, 2563, 2067, 2333, 2672, 2466, 2482]"
0.39912917271407844,57.18,13,"[2432, 2489, 2405, 2719, 409, 2603, 2519, 1807, 2748, 2672, 109]"
1.0522496371552974,57.95,14,"[2432, 2464, 2405, 2474, 2719, 2718, 2740, 1960, 2314, 2728, 835, 681, 2605, 2199, 2737, 2558, 2738, 2593, 2643, 2466, 2724, 2754, 2573, 109, 2672, 1074, 2067, 2554, 63]"
0.9796806966618288,57.81,14,"[2432, 2464, 936, 2474, 2325, 2740, 1280, 2154, 2587, 2718, 2558, 53, 2639, 2579, 2748, 167, 2099, 2554, 752, 109, 2573, 688, 2672, 2724, 2643, 751, 2754]"
0.3265602322206096,57.11,13,"[2432, 1001, 2537, 2154, 2570, 2748, 2325, 1762, 2566]"
0.3265602322206096,57.09,14,"[2432, 2008, 1636, 2750, 876, 2632, 2595, 2465, 2566]"
0.25399129172714074,56.96,13,"[1238, 1129, 2645, 2566, 2595, 2432, 2465]"
1.7779390420899854,58.59,14,"[2432, 2489, 2405, 2490, 2422, 2719, 2748, 1280, 2728, 835, 2217, 2474, 109, 2639, 2290, 337, 2466, 2718, 2482, 997, 893, 740, 2572, 2683, 1721, 2621, 698, 2015, 2672, 492, 2563, 2579, 364, 2554, 2605, 2243, 2573, 2067, 2593, 2723, 2090, 2129, 2724, 2734, 1362, 2737, 1074, 2740, 1360]"
0.7982583454281569,57.68,14,"[2432, 2464, 2537, 2601, 2596, 1076, 726, 306, 2169, 2709, 73, 19, 109, 2724, 2643, 2740, 2593, 2737, 2738, 1074, 2554, 903]"
0.25399129172714074,56.91,14,"[2432, 2464, 1650, 31, 2595, 2752, 2593]"
0.5805515239477503,57.5,14,"[2432, 2464, 1650, 1432, 2529, 2569, 2748, 2554, 1041, 1960, 2542, 2643, 2734, 2737, 2738, 109]"
0.2902757619738754,57.05,13,"[2432, 700, 2161, 2478, 2529, 2569, 1294, 2554]"
