generation,hv
1,0.07098797250859107
2,0.07297686139747994
3,0.07708293241695302
4,0.08064444444444444
5,0.08260962199312712
6,0.08343676975945016
7,0.08422909507445589
8,0.08484387170675829
9,0.08521420389461627
10,0.08538522336769758
11,0.08667651775486826
12,0.08781053837342495
13,0.08791168384879725
14,0.0881172966781214
15,0.08940721649484536
16,0.08962966781214202
17,0.09007548682703322
18,0.09109461626575027
19,0.09123505154639173
20,0.09221512027491406
21,0.09267777777777776
22,0.09286277205040089
23,0.09418453608247422
24,0.09438132875143183
25,0.09482405498281787
26,0.09580801832760595
27,0.09597949599083619
28,0.09597949599083619
29,0.09602588774341352
30,0.09720274914089345
31,0.09727835051546392
32,0.09742302405498282
33,0.09993413516609392
34,0.10003413516609391
35,0.10006242840778923
36,0.1009880870561283
37,0.10112325315005727
38,0.10132268041237115
39,0.10159117983963346
40,0.1016315005727377
41,0.1018548682703322
42,0.10364455899198168
43,0.10371855670103093
44,0.10372176403207331
45,0.103859793814433
46,0.10406827033218785
47,0.1040754868270332
48,0.10421935853379152
49,0.10451099656357389
50,0.10458075601374571
51,0.10463550973654066
52,0.1046549828178694
53,0.1046549828178694
54,0.10476368843069872
55,0.10476368843069872
56,0.10487594501718213
57,0.10487594501718213
58,0.10587044673539518
59,0.1059794959908362
60,0.10603390607101948
61,0.10604845360824741
62,0.10609599083619702
63,0.10622187857961052
64,0.10622187857961052
65,0.10623459335624283
66,0.10626918671248568
67,0.10626918671248568
68,0.10737571592210768
69,0.1073922107674685
70,0.1073979381443299
71,0.10740618556701031
72,0.10741214203894617
73,0.1086257731958763
74,0.1086257731958763
75,0.1086257731958763
76,0.1086257731958763
77,0.10866048109965636
78,0.1086807560137457
79,0.10871603665521191
80,0.10871695303550975
81,0.1089610538373425
82,0.1089610538373425
83,0.10898373424971364
84,0.10898373424971364
85,0.10898373424971364
86,0.10898373424971364
87,0.10900526918671247
88,0.10908751431844214
89,0.10921386025200457
90,0.10930343642611684
91,0.10930801832760596
92,0.10930801832760596
93,0.10935681557846505
94,0.10935681557846505
95,0.10935681557846505
96,0.10941454753722793
97,0.10950274914089347
98,0.10950274914089347
99,0.10964410080183275
100,0.10964410080183275
101,0.10964410080183275
102,0.10973402061855668
103,0.10973402061855668
104,0.10980824742268042
105,0.10984856815578463
106,0.10990630011454754
107,0.10993367697594501
108,0.10993367697594501
109,0.10993367697594501
110,0.11018087056128294
111,0.11024696449026344
112,0.11024696449026344
113,0.11024696449026344
114,0.11024696449026344
115,0.11042038946162656
116,0.11042038946162656
117,0.11043596792668957
118,0.11051019473081329
119,0.1105516609392898
120,0.1105516609392898
121,0.11057159221076747
122,0.11057159221076747
123,0.11057159221076747
124,0.11057159221076747
125,0.11057159221076747
126,0.110577892325315
127,0.11057983963344788
128,0.11064032073310424
129,0.11068602520045819
130,0.11189518900343644
131,0.11196975945017182
132,0.11196975945017182
133,0.11197571592210767
134,0.11197571592210767
135,0.11197571592210767
136,0.11197571592210767
137,0.11197571592210767
138,0.11203310423825888
139,0.11310973654066435
140,0.11317445589919817
141,0.11317445589919817
142,0.11317445589919817
143,0.11317445589919817
144,0.11317445589919817
145,0.11317445589919817
146,0.11317445589919817
147,0.11322233676975946
148,0.11322233676975946
149,0.11429175257731958
150,0.11429828178694157
151,0.11429828178694157
152,0.11429828178694157
153,0.11429828178694157
154,0.1144577319587629
155,0.1144577319587629
156,0.11447961053837342
157,0.11447961053837342
158,0.11461832760595647
159,0.11465853379152348
160,0.11466002290950744
161,0.11466357388316151
162,0.11466357388316151
163,0.11466357388316151
164,0.11468465063001146
165,0.11475211912943871
166,0.11475211912943871
167,0.11475211912943871
168,0.11476506300114547
169,0.11476506300114547
170,0.11479209621993126
171,0.11479209621993126
172,0.11479209621993126
173,0.11479209621993126
174,0.11482382588774341
175,0.1148258877434135
176,0.1148258877434135
177,0.1149537227949599
178,0.1149537227949599
179,0.1149537227949599
180,0.1149537227949599
181,0.1149537227949599
182,0.11500481099656355
183,0.11500481099656355
184,0.11500481099656355
185,0.11500481099656355
186,0.11500481099656355
187,0.11502073310423824
188,0.11502073310423824
189,0.11502073310423824
190,0.11502073310423824
191,0.11502073310423824
192,0.11502073310423824
193,0.11505177548682703
194,0.11505589919816724
195,0.11505589919816724
196,0.11505589919816724
197,0.11505589919816724
198,0.11505589919816724
199,0.11505589919816724
200,0.11505589919816724
201,0.11505589919816724
202,0.11509255441008018
203,0.11509255441008018
204,0.11509255441008018
205,0.11509255441008018
206,0.11617846506300115
207,0.11617846506300115
208,0.11617846506300115
209,0.11617846506300115
210,0.11617846506300115
211,0.11631683848797249
212,0.11631683848797249
213,0.11631683848797249
214,0.11750481099656356
215,0.11750481099656356
216,0.11750664375715922
217,0.11750664375715922
218,0.11750664375715922
219,0.11750664375715922
220,0.11757159221076746
221,0.11757159221076746
222,0.11757159221076746
223,0.1175926689576174
224,0.1175926689576174
225,0.117595990836197
226,0.117595990836197
227,0.117595990836197
228,0.117595990836197
229,0.117595990836197
