,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227600,774532,1029183,113606,1301597,698550,1344181,1252217,1318050,1315063,768241,658642,1080554,921207,1303926,600707,1144354,1060467,1329027,1112823,1361025,1310236,77404,377184,1278056,662359,935507,1055842,744030,1074087,484788,67725,266551,1382429,1013717,1120524,1223295,393763,1106283,1348468,698047,603579,765478,1211119,1172408,175237,1028408,939088,1157629,205864,80916,194356,16000,675616,673485,356996,690817,364203,102039,359518,787321,321450,435079,168755,385915,387273,687308,225672,680088,203073,525096,278530,96616,338988,386655,527270,524701,267865,702041,411131,540166,820222,413864,767344,419602,164974,499220,385766,60658,450200,419718,290363,577003,448714,420636,471946,688999,386715,290566,275505
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,851682,675770,996431,272131,210742,210659,1003789,518665,199973,49706,539911,229515,943887,18072,1206427,1062244,614186,18525,438883,1159052,474542,5366,1327586,789142,772768,1195652,458773,310538,287542,305864,359765,634184,407866,1326957,1100809,563721,1333454,465906,444857,286427,1285598,407089,893874,244627,303948,95002,789836,1179495,773462,683961,402234,290159,1188532,444082,1101997,1031687,1290514,486196,372808,1059637,1181031,530512,913816,1171079,1100096,725343,103447,114120,803529,1148550,1284197,252213,482956,630466,966256,1337047,1187888,911481,1015716,1145970,759581,678724,166491,264809,848882,609480,896058,1093781,1125681,791064,1283281,567757,165249,301885,164326,182412,774793,416118,672296,514075
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134873,921703,1176775,272911,961691,907780,784095,961834,284590,49895,1388294,404873,404511,477547,1224851,493291,389929,239593,466398,1177139,1110343,193128,1105120,282877,293053,635917,671082,1077437,735562,444133,1052213,372897,1288807,620096,791611,370125,261273,501596,239440,20857,1325103,227,1319979,407040,707300,699219,1217568,1299829,965735,724299,467164,452130,935464,1004856,1313237,1349246,71254,155905,487722,230886,978187,1103707,667763,925740,317730,543198,611879,436445,593004,650536,1196414,779885,856266,720904,959946,1062268,554738,1247019,1291209,648852,1071435,910655,435187,170957,383389,942513,66316,118849,1210710,718046,861978,593401,444472,457747,1208519,787571,800621,413987,984511,41846
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252031,17660,122221,770418,836033,886260,1754,351633,498440,968222,280274,637227,1085990,646273,972858,1014631,1192245,387441,1000100,329123,1103774,611964,316389,701053,623269,509429,314331,860730,1130491,564686,892627,1332811,855270,991308,128205,201255,233229,544675,1136592,1004730,672922,1117240,1158519,738687,1073376,823919,1219940,234708,1180090,701070,412813,609941,341648,650551,59177,152393,440845,543858,1353047,598095,904012,934407,1003605,384997,221852,72852,390738,369318,1353716,450019,1193389,1179928,967019,662143,451415,564280,561841,153932,1051088,895395,424150,135979,966551,1076749,316996,1274594,1355938,397077,186195,446940,1104699,796654,417253,33069,184823,286068,522245,1029112,1361921,814533
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862054,712128,1267760,979942,651303,195284,967945,953413,193600,143704,1157359,1175949,197644,597898,987917,864282,559309,589633,472511,1200094,251086,451865,441537,644048,1341255,1323974,428217,267056,1017351,1066403,1111472,1115307,602294,446887,1388964,803568,234416,1066143,511209,587297,1264878,801351,1090252,863537,1219580,881052,570617,497200,283918,144359,1196740,627202,315718,253136,1148540,614775,1254197,324762,1251242,550419,1122319,305886,272220,590156,1081812,195877,577172,749280,231113,4712,1033454,1219430,1268806,1278754,909068,1184526,234628,618321,970675,437964,1294087,1004698,819624,670008,568778,1170578,1093862,503958,425347,346660,566819,486070,232095,604874,769280,412165,155965,163314,1077575,1309382
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030482,58373,854899,288848,953593,1001623,1189647,686339,1147159,1164500,1323817,414905,1357029,351958,957471,1062744,227094,251081,1269821,158222,1248190,1131872,1238351,926452,1065689,169137,1112108,1311049,1265798,242041,244301,1055310,1002004,633222,954722,1007825,563006,1091727,816722,1272636,707562,774597,1173974,463146,748041,350308,630136,1369748,1332969,148765,967461,832459,568229,855376,1175187,707696,107624,758586,1124829,313273,670949,546477,1175961,1219594,1121057,206227,728541,510615,1038176,746997,1156603,492620,1356415,1125729,715415,685436,945128,657356,217968,947787,1244975,1253315,410989,608410,405856,1239512,97680,167822,380982,444924,1008978,108141,854901,1137233,1353719,1251517,238545,526843,1003931,1143096
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864415,1213913,640498,53595,1270069,1179827,931374,577340,1163323,143670,1362539,1011801,1294327,1328916,265313,387500,858304,621817,654466,1223335,1018066,597098,555785,972789,452597,780346,1005229,1023242,848951,742008,1381612,1343763,784385,740793,589080,812505,549190,415094,1333194,530062,661456,1021623,787685,631541,521878,1076571,951481,282789,930409,331697,1370836,1025764,1120797,1029037,1207296,1162690,677746,715032,1140775,1251639,336154,282890,771330,734664,1331010,849243,1042152,1299710,1159755,1013582,818496,1325890,822877,816504,1379528,1331281,1316503,1114571,627231,1232333,1347233,1356210,1339296,786842,1052832,1006050,1035969,339757,1205446,1047331,932819,53140,799608,227735,1091212,1131065,1321790,1300711,435546,1030411
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840174,104139,1327359,1099165,833206,1051898,718722,734601,372811,281854,403447,80212,521239,292566,737537,106215,1078684,1084053,1055649,179007,831097,565224,810056,1292388,699947,1083474,939727,637672,1140152,993623,1256338,1305508,852493,344856,985921,1103842,898061,834272,956213,418802,1343576,1326739,287093,1023501,1316508,700563,1026910,870392,1301744,743463,390611,708412,617634,1032340,82421,164847,1196637,597795,1090352,12476,947546,1148063,1085356,662672,733015,534389,252013,1148528,1186814,818943,1137480,248182,1124791,1076307,827000,511542,1182089,794335,813989,1116890,1171400,883775,248338,97921,1277235,1226077,130514,567601,1164321,796291,1192395,656372,933218,274987,641164,11047,972601,557314,380256,23464
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1354955,1278905,724410,1062585,199968,497987,47518,1113160,406513,160208,684496,363402,497681,260597,1231381,1130850,951593,944417,894267,864379,1114813,174163,1041850,1290055,1058521,962979,353480,1027167,423309,172290,970394,335580,1087251,63371,560188,175157,442966,813357,783714,814611,759547,652361,1290822,1083966,372004,1281163,184286,341445,931625,376952,828833,445239,623936,342865,1248015,642124,804365,1107970,225143,243326,1245921,1090942,628624,846891,1201425,807695,343787,331902,1190003,1021129,546075,135681,1150859,1289405,1309500,1114162,839263,290802,1260930,592629,412396,774847,729080,424002,1170646,295379,1090724,341022,621754,302287,797695,730953,1156668,905731,325,21118,596421,372508,331046,215220
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199242,235484,876075,862652,954972,1198010,1000119,1120220,310003,671211,685864,529694,629431,8613,527157,270693,1293821,772848,1016511,1181689,241962,260478,1292813,691100,1160510,883979,254792,751277,1162046,1206910,1094061,1327997,722319,1128372,86889,768719,1049314,1239939,749352,1134245,726504,190799,1304569,342976,1308170,970335,152791,506456,229300,248191,617059,978361,97982,596608,405108,320593,517686,127293,1008947,974057,1137860,529631,472501,419571,660284,1063126,1240911,1107884,741888,1163217,1236796,1166602,1083481,199040,657847,717822,1006492,1031377,860102,989282,457720,835713,1371125,1033295,437549,390607,358523,358410,1166536,92839,166224,736640,1370188,162454,1118860,1117464,928069,758817,996920,802426
