n_nodes,influence,communities,time,nodes,std
0.27816411682892905,2.1,3,4,"[2, 492]",7.681171785606672
0.6954102920723226,3.93,6,5,"[144, 2, 336, 35, 492]",8.560934528426206
1.6689847009735743,7.17,11,5,"[144, 566, 470, 714, 704, 2, 336, 282, 616, 492, 77, 44]",10.471728606108927
0.5563282336578579,3.32,5,5,"[144, 28, 336, 492]",8.961004407989096
0.13908205841446453,1.44,2,4,[492],8.299512033848737
1.2517385257301807,5.83,11,5,"[144, 566, 645, 53, 616, 8, 492, 185, 336]",10.067824988546436
1.3908205841446453,6.26,12,5,"[159, 566, 645, 45, 492, 683, 336, 8, 616, 77]",9.6576342858901
1.3908205841446453,6.44,11,5,"[144, 566, 53, 507, 645, 77, 616, 8, 492, 336]",9.984883574684282
1.1126564673157162,5.53,10,5,"[144, 566, 470, 8, 616, 645, 77, 336]",12.01489076105147
2.2253129346314324,8.63,15,5,"[144, 566, 189, 432, 246, 470, 309, 704, 2, 616, 77, 683, 336, 8, 492, 44]",10.523193431653722
0.9735744089012515,4.88,9,5,"[144, 547, 8, 492, 616, 77, 336]",9.358931562950977
1.5299026425591098,6.76,12,5,"[144, 566, 53, 470, 645, 101, 616, 8, 492, 336, 77]",10.619322012256715
2.2253129346314324,8.64,13,5,"[144, 566, 164, 353, 470, 2, 309, 8, 704, 397, 336, 683, 616, 492, 77, 44]",11.424167365720793
1.8080667593880388,7.55,11,5,"[144, 492, 566, 470, 704, 2, 282, 336, 77, 616, 44, 3, 164]",10.271338763763953
2.364394993045897,8.87,15,5,"[144, 566, 189, 439, 714, 453, 470, 309, 2, 704, 8, 44, 616, 683, 492, 77, 336]",10.213770116856947
1.2517385257301807,5.83,11,5,"[144, 566, 645, 38, 8, 616, 336, 492, 77]",10.492335297730433
2.364394993045897,8.24,18,5,"[144, 566, 189, 202, 645, 105, 428, 53, 309, 12, 698, 462, 616, 683, 492, 77, 336]",11.265007767418538
1.1126564673157162,5.54,9,5,"[144, 566, 507, 492, 8, 616, 77, 336]",9.513863568498342
1.8080667593880388,7.16,15,5,"[144, 566, 53, 430, 645, 8, 537, 492, 336, 714, 616, 683, 77]",10.063577892578763
1.5299026425591098,6.84,11,5,"[144, 566, 29, 246, 645, 8, 616, 470, 492, 77, 336]",11.51292751649206
0.5563282336578579,3.3,6,5,"[616, 336, 492, 8]",8.581934513849427
2.086230876216968,8.07,16,5,"[144, 566, 660, 432, 470, 645, 8, 309, 616, 714, 336, 683, 492, 77, 44]",11.45870411521303
2.2253129346314324,7.62,18,5,"[144, 566, 396, 177, 105, 428, 645, 683, 661, 8, 336, 44, 616, 309, 492, 77]",10.825506916537442
1.8080667593880388,7.55,12,5,"[144, 566, 53, 704, 470, 164, 8, 714, 616, 683, 492, 336, 77]",10.24372490845005
1.6689847009735743,7.13,13,5,"[144, 566, 189, 44, 683, 645, 470, 8, 616, 492, 77, 336]",10.92140558719435
1.9471488178025034,7.93,12,5,"[144, 566, 8, 470, 704, 616, 492, 77, 336, 397, 683, 714, 164, 2]",10.472683514744443
0.6954102920723226,3.93,7,5,"[99, 8, 616, 492, 336]",10.202940752547766
2.364394993045897,8.97,14,5,"[616, 77, 336, 432, 566, 144, 393, 470, 282, 704, 2, 164, 8, 714, 683, 44, 492]",9.618788905054522
2.086230876216968,7.58,17,6,"[144, 566, 522, 396, 428, 12, 53, 670, 645, 683, 616, 309, 77, 492, 336]",8.792559354363211
0.4172461752433936,2.74,4,5,"[8, 492, 336]",10.192036106686436
2.2253129346314324,8.49,16,5,"[144, 566, 189, 201, 309, 432, 470, 246, 44, 704, 8, 616, 683, 492, 77, 336]",10.530579281312116
2.2253129346314324,8.0,17,5,"[144, 566, 189, 246, 432, 645, 470, 714, 8, 683, 401, 616, 394, 309, 77, 336]",10.894085551343904
1.6689847009735743,7.13,12,5,"[159, 566, 15, 645, 44, 492, 470, 336, 683, 8, 616, 77]",10.299024225624484
2.086230876216968,8.37,12,5,"[616, 77, 336, 8, 566, 144, 349, 432, 470, 704, 3, 164, 683, 44, 492]",10.580259921192862
1.2517385257301807,6.03,10,5,"[144, 566, 53, 507, 8, 616, 492, 77, 336]",11.156504829022396
2.086230876216968,8.36,13,5,"[144, 3, 566, 309, 470, 714, 492, 704, 164, 8, 616, 336, 683, 44, 77]",10.649525811039663
0.9735744089012515,5.11,8,5,"[8, 492, 336, 144, 470, 616, 566]",9.556877104996172
1.9471488178025034,7.91,14,5,"[144, 566, 53, 470, 531, 714, 645, 683, 616, 8, 336, 492, 309, 77]",10.848128870915941
0.8344923504867869,4.49,8,5,"[144, 2, 616, 336, 492, 77]",10.338718489251944
2.364394993045897,8.77,16,5,"[144, 566, 53, 645, 439, 8, 616, 492, 77, 336, 714, 683, 453, 470, 182, 309, 30]",11.910482777788648
1.3908205841446453,6.49,10,5,"[616, 12, 336, 159, 566, 53, 507, 645, 8, 492]",10.612087447811573
2.364394993045897,8.73,17,5,"[144, 566, 616, 336, 492, 77, 189, 645, 439, 714, 683, 453, 470, 8, 529, 309, 44]",9.9433193652824
1.9471488178025034,7.76,15,5,"[144, 566, 412, 714, 432, 470, 645, 8, 616, 683, 492, 44, 77, 336]",10.002119775327628
1.8080667593880388,7.58,10,5,"[144, 566, 45, 3, 44, 470, 704, 2, 164, 616, 336, 492, 77]",10.946574806760331
