generation,hv,influence_k,influence_comm,k_comm
1,0.06870374115813291,0.09442557190666118,0.1556024739699208,0.6060606060606061
2,0.07162488100727846,0.09496676293953149,0.1568163210821394,0.6256684491978609
3,0.07311657106798157,0.09623275111172236,0.1575949986651241,0.6310160427807486
4,0.07538331162474617,0.09748086003759225,0.1580759989320993,0.645276292335116
5,0.07657341412703164,0.09836381974052169,0.15932544273382576,0.6506238859180036
6,0.07718191526369866,0.09881515609957363,0.15932544273382576,0.6524064171122995
7,0.07735799752441204,0.0990292486132123,0.1594905223814185,0.6524064171122995
8,0.07802736360669972,0.0993746848209783,0.15951321527097978,0.6577540106951872
9,0.0785199732485485,0.0998331270343373,0.16272626145768443,0.6577540106951872
10,0.07884890553663358,0.09996469994957134,0.16272626145768443,0.6595365418894832
11,0.07925984504653188,0.10042222527850363,0.16525184657826822,0.6595365418894832
12,0.07961980308558578,0.10050703708797505,0.16543917415680343,0.661319073083779
13,0.07979968771995115,0.10066955485261082,0.16543917415680343,0.661319073083779
14,0.08045685114920677,0.10094897538165314,0.16543917415680343,0.6666666666666667
15,0.0809624454925692,0.101024159904644,0.16543917415680343,0.6720142602495544
16,0.08146046205581671,0.10113051849814331,0.165942422354721,0.6755793226381464
17,0.08223566087141775,0.10123848163938934,0.165942422354721,0.6809269162210339
18,0.08254237219574946,0.10138632925319764,0.16594553706505294,0.6827094474153298
19,0.08286456268657924,0.10172076284784304,0.16594553706505294,0.6827094474153298
20,0.08295142400241629,0.10175812588823181,0.1659695648304708,0.6827094474153298
21,0.08305492407387934,0.10183583184339615,0.1659891430097001,0.6827094474153298
22,0.08333884812348817,0.10210608352817128,0.1659891430097001,0.6844919786096257
23,0.08344214594103355,0.10218493558886903,0.16607146035418707,0.6844919786096257
24,0.08372878019313904,0.10259845046531885,0.16607146035418707,0.6844919786096257
25,0.08392487210810608,0.1028237748131848,0.16612974993325622,0.6844919786096257
26,0.08456338772615359,0.10305758034199788,0.16630906825665212,0.6880570409982175
27,0.08471000833286141,0.10329757484069131,0.16630906825665212,0.6880570409982175
28,0.08479344481569276,0.10339476458992344,0.16630906825665212,0.6880570409982175
29,0.08506224027226075,0.1037159033603814,0.16876390495683902,0.6880570409982175
30,0.0851863028253524,0.10379911062210609,0.16876390495683902,0.6880570409982175
31,0.0852718697161164,0.10390248934121855,0.16876390495683902,0.6880570409982175
32,0.08539560866293981,0.10402076743226517,0.16876390495683902,0.6880570409982175
33,0.08549638504831174,0.10421973135286298,0.16876390495683902,0.6880570409982175
34,0.08569084544834302,0.10443153165543484,0.16876390495683902,0.6898395721925135
35,0.08586381299872445,0.104630954018246,0.16876390495683902,0.6898395721925135
36,0.0858998681304457,0.10464699949571354,0.16876390495683902,0.6898395721925135
37,0.08615379118226855,0.10491839728602208,0.16876390495683902,0.6898395721925135
38,0.08638078749585382,0.10519758859395774,0.16876390495683902,0.6898395721925135
39,0.08671149961841429,0.10559620409847337,0.16876390495683902,0.6898395721925135
40,0.08674206692716972,0.10562531517902168,0.16876390495683902,0.6898395721925135
41,0.08690857583578063,0.10584238756704716,0.16876390495683902,0.6898395721925135
42,0.08696646090701445,0.10591207078347772,0.16876390495683902,0.6898395721925135
43,0.08714851640009602,0.10616536010635859,0.16876390495683902,0.6898395721925135
44,0.08722419981608377,0.10623733553385593,0.16876390495683902,0.6898395721925135
45,0.08743203594186955,0.10643538257002705,0.16876390495683902,0.6898395721925135
46,0.08802175443138334,0.10644317608765413,0.17806354009077155,0.6934046345811052
47,0.08810800898546739,0.10657520744510152,0.17806354009077155,0.6934046345811052
48,0.08816428950895447,0.10663778480722502,0.17806354009077155,0.6934046345811052
49,0.08824461128145387,0.1067287855865768,0.17816454569725018,0.6934046345811052
