generation,hv,influence_k,influence_comm,k_comm
1,0.039516208361278775,0.10538732394366199,0.10214486921529174,0.3055555555555556
2,0.04605857366420747,0.10979040912139504,0.10360429242119382,0.3388888888888889
3,0.04771529175050302,0.11211770623742455,0.10392890677397719,0.3388888888888889
4,0.05055387882852673,0.1146109993293092,0.10901006036217305,0.34444444444444444
5,0.05166834339369551,0.11591213950368881,0.11374245472837022,0.35
6,0.05358819584171697,0.11740945674044267,0.11545942320590208,0.35555555555555557
7,0.05556863402638051,0.12035211267605635,0.12442387659289068,0.36666666666666664
8,0.056800581265370007,0.12315392354124749,0.12442387659289068,0.36666666666666664
9,0.05762586630896489,0.12479040912139502,0.1270167672702884,0.36666666666666664
10,0.058054549519338264,0.1258065057008719,0.1401609657947686,0.36666666666666664
11,0.059821596244131456,0.12868879946344733,0.14391146881287728,0.37222222222222223
12,0.06024122512854908,0.12923373574782027,0.14617840375586855,0.37222222222222223
13,0.06127308294209703,0.13078303152246815,0.14617840375586855,0.37222222222222223
14,0.06222591102168568,0.13083836351441985,0.14627632461435278,0.37777777777777777
15,0.06239872568745809,0.1311016096579477,0.14627632461435278,0.37777777777777777
16,0.0624604292421194,0.13121730382293764,0.14627632461435278,0.37777777777777777
17,0.06257411133467472,0.1313564721663313,0.1476767270288397,0.37777777777777777
18,0.06350860719874805,0.13357645875251506,0.1476767270288397,0.37777777777777777
19,0.06482193158953724,0.1360127431254192,0.1476767270288397,0.37777777777777777
20,0.06578336686787392,0.1363631790744467,0.14860630449362844,0.38333333333333336
21,0.06578716744913929,0.1363631790744467,0.14860630449362844,0.38333333333333336
22,0.0658968253968254,0.13649228705566732,0.16162441314553994,0.38333333333333336
23,0.06623284149340487,0.13708081824279006,0.16162441314553994,0.38333333333333336
24,0.06750927788955959,0.13820925553319918,0.16162441314553994,0.3888888888888889
25,0.06969081153588197,0.1386116700201207,0.16436753856472167,0.4
26,0.06970422535211268,0.1386116700201207,0.16436753856472167,0.4
27,0.07080404650122961,0.13923373574782025,0.16436753856472167,0.40555555555555556
28,0.07105924435501901,0.14018443997317237,0.16436753856472167,0.40555555555555556
