generation,hv,influence_k,influence_comm,k_comm
1,0.07579901632014309,0.17051307847082495,0.15850033534540575,0.38333333333333336
2,0.08004460093896715,0.17145875251509055,0.1623420523138833,0.4
3,0.08075843952604517,0.1729091213950369,0.1632380952380952,0.4
4,0.08343695506371562,0.17338698859825621,0.16437022132796783,0.4111111111111111
5,0.08402705119606527,0.17435110663983902,0.16506773977196515,0.4111111111111111
6,0.08454884864744021,0.1750217974513749,0.16506773977196515,0.4111111111111111
7,0.08750458305387881,0.17626928236083167,0.1655345405767941,0.4222222222222222
8,0.08826671137938744,0.17751676727028842,0.16602816901408451,0.4222222222222222
9,0.08854024144869214,0.17766767270288397,0.1703983903420523,0.4222222222222222
10,0.0897414486921529,0.1787508383635144,0.1705700871898055,0.42777777777777776
11,0.09032226693494298,0.17962776659959756,0.17427364185110666,0.42777777777777776
12,0.09061446456516878,0.1802883970489604,0.17481958417169682,0.42777777777777776
13,0.09063492063492062,0.1802883970489604,0.17481958417169682,0.42777777777777776
14,0.09206729264475742,0.18051140174379607,0.17481958417169682,0.43333333333333335
15,0.09353599374021908,0.18104124748490943,0.17481958417169682,0.4388888888888889
16,0.09390174379610998,0.18152582159624414,0.1755546613011402,0.4388888888888889
17,0.09398602727475969,0.18152582159624414,0.1755546613011402,0.4388888888888889
18,0.09438352336239661,0.18216800804828975,0.19135345405767942,0.4388888888888889
19,0.09448189134808854,0.18216800804828975,0.1914969818913481,0.4388888888888889
20,0.09493281913704449,0.18311703554661302,0.1914969818913481,0.4388888888888889
21,0.09503878828526717,0.1832092555331992,0.1914969818913481,0.4388888888888889
22,0.09508204784261125,0.1832092555331992,0.19154124748490944,0.4388888888888889
23,0.09515124077800136,0.18364688128772635,0.19154124748490944,0.4388888888888889
24,0.09515962441314556,0.18364688128772635,0.19154124748490944,0.4388888888888889
25,0.09515962441314556,0.18364688128772635,0.19154124748490944,0.4388888888888889
26,0.09525687458081825,0.18388497652582161,0.19154124748490944,0.4388888888888889
27,0.0981815336463224,0.18465627095908788,0.19154124748490944,0.45
28,0.09842130561144648,0.18523641851106645,0.19154124748490944,0.45
29,0.09845182204337136,0.18523641851106645,0.19156136820925554,0.45
30,0.10099340487368659,0.18559691482226698,0.19168745808182427,0.46111111111111114
31,0.10101933825173262,0.18564553990610333,0.1917156270959088,0.46111111111111114
32,0.10236452045606978,0.18600435949027502,0.19174111334674718,0.4666666666666667
33,0.10246042924211939,0.18612508383635146,0.19174111334674718,0.4666666666666667
34,0.10270612564274537,0.18658450704225357,0.1919342723004695,0.4666666666666667
35,0.10288642968924662,0.18685110663983906,0.1919342723004695,0.4666666666666667
36,0.10462676056338029,0.18868712273641852,0.1919342723004695,0.4722222222222222
37,0.1047112676056338,0.18897216633132127,0.1919342723004695,0.4722222222222222
38,0.10473183545718759,0.18897216633132127,0.19245204560697515,0.4722222222222222
39,0.10483288620612566,0.18916163648558015,0.19292421193829645,0.4722222222222222
40,0.10486362620165438,0.18916163648558015,0.1930114017437961,0.4722222222222222
41,0.1051164766376034,0.18948189134808854,0.1930114017437961,0.4722222222222222
42,0.10558059467918626,0.19091213950368882,0.19357880617035547,0.4722222222222222
43,0.10566029510395708,0.19104963112005366,0.1936109993293092,0.4722222222222222
44,0.10566029510395708,0.19104963112005366,0.1936109993293092,0.4722222222222222
45,0.10566029510395708,0.19104963112005366,0.1961462105969148,0.4722222222222222
46,0.10571797451374916,0.19109825620389,0.1961462105969148,0.4722222222222222
47,0.1058731276548178,0.19146881287726358,0.1961462105969148,0.4722222222222222
48,0.10609579700424773,0.19152414486921532,0.1961462105969148,0.4722222222222222
49,0.10759680304046502,0.19196009389671365,0.1961462105969148,0.4777777777777778
50,0.1076692376481109,0.19196009389671365,0.1961462105969148,0.4777777777777778
51,0.10767795662866088,0.19196009389671365,0.1961462105969148,0.4777777777777778
52,0.10791392801251957,0.19240274983232733,0.1961462105969148,0.4777777777777778
