n_nodes,influence,communities
0.3838951310861423,10.908239700374532,32
1.9382022471910114,24.741853932584267,47
1.0674157303370786,17.928558052434457,40
0.8707865168539325,16.54616104868914,40
2.134831460674157,27.153558052434455,48
2.041198501872659,27.147191011235954,48
1.357677902621723,19.94260299625468,44
0.3838951310861423,9.554775280898877,32
0.6741573033707865,13.686329588014981,38
1.451310861423221,22.144475655430714,43
0.09363295880149813,4.034831460674158,18
2.041198501872659,27.028651685393257,48
0.9644194756554307,17.234176029962544,40
1.451310861423221,22.377059925093633,45
1.9382022471910114,24.401498127340822,46
1.0674157303370786,17.396067415730336,41
0.09363295880149813,2.756179775280899,15
1.750936329588015,22.916947565543072,47
1.9382022471910114,25.492602996254682,45
1.357677902621723,20.39007490636704,44
0.9644194756554307,16.975187265917604,41
0.5805243445692884,13.626498127340824,38
2.041198501872659,26.614044943820225,49
1.2640449438202246,19.884644194756554,43
1.0674157303370786,18.18445692883895,42
0.9644194756554307,15.977528089887642,39
2.134831460674157,27.42696629213483,49
1.9382022471910114,25.03380149812734,47
2.4250936329588013,28.7940074906367,50
1.750936329588015,23.4813670411985,46
1.647940074906367,21.889794007490636,46
1.844569288389513,24.79812734082397,47
1.451310861423221,21.90805243445693,44
1.647940074906367,23.677340823970034,46
0.7771535580524345,14.798689138576778,39
1.844569288389513,24.914419475655432,46
0.8707865168539325,15.936423220973783,40
2.2284644194756553,26.35795880149813,49
1.0674157303370786,17.53071161048689,42
2.2284644194756553,28.258426966292134,50
0.18726591760299627,6.433520599250936,26
0.6741573033707865,14.637359550561799,37
0.9644194756554307,17.502715355805243,40
2.331460674157303,28.779307116104867,49
1.554307116104869,22.72837078651685,44
1.554307116104869,21.1374531835206,46
1.1610486891385767,18.665355805243447,43
0.2902621722846442,8.78998127340824,31
2.4250936329588013,29.151310861423223,49
1.1610486891385767,18.3500936329588,42
1.750936329588015,24.570880149812734,46
2.2284644194756553,28.30552434456929,49
