n_nodes,influence,communities
0.8052434456928839,3.76938202247191,21
0.8520599250936329,4.263483146067416,26
0.9456928838951311,4.199719101123596,25
0.7584269662921348,4.018820224719101,24
0.8052434456928839,4.257022471910112,27
0.46816479400749067,3.3217228464419475,19
0.7022471910112359,3.8109550561797754,23
0.6554307116104869,3.8863295880149815,23
1.3670411985018727,4.903558052434458,27
0.7584269662921348,3.87191011235955,23
0.42134831460674155,3.171816479400749,19
1.0861423220973783,4.573595505617977,27
0.8520599250936329,4.167228464419476,24
0.37453183520599254,3.179213483146068,19
0.7584269662921348,4.040074906367042,23
1.1797752808988764,4.56067415730337,30
1.0393258426966292,4.6486891385767795,29
0.6554307116104869,3.8183520599250937,22
1.2734082397003745,4.855898876404495,34
0.7022471910112359,3.9661985018726584,24
1.750936329588015,5.846441947565543,40
0.8052434456928839,4.173970037453183,24
0.8520599250936329,4.307771535580525,29
0.8520599250936329,4.247659176029963,27
0.8988764044943821,4.2263108614232205,23
0.7022471910112359,3.7656367041198506,22
0.8520599250936329,4.145411985018726,25
0.1404494382022472,2.3302434456928838,16
0.8052434456928839,3.925374531835206,22
2.3689138576779025,6.547659176029962,50
0.8052434456928839,4.200749063670412,27
2.3689138576779025,6.591011235955056,52
0.9456928838951311,4.326123595505617,27
1.8913857677902621,5.967977528089888,46
0.9456928838951311,4.353370786516854,28
0.5617977528089888,3.6292134831460676,22
1.1329588014981273,4.426591760299625,24
1.9850187265917603,6.1481273408239705,46
1.844569288389513,5.7187265917603,32
1.3202247191011236,4.936423220973783,30
2.0786516853932584,6.226404494382023,47
2.2284644194756553,6.466573033707864,43
0.09363295880149813,2.23689138576779,15
1.3670411985018727,5.135486891385768,37
0.23408239700374533,2.6907303370786515,17
0.32771535580524347,3.012172284644195,19
2.2284644194756553,6.243352059925093,35
2.3220973782771535,6.639700374531836,50
2.2752808988764044,6.330149812734081,38
1.5636704119850187,5.418539325842698,32
1.4138576779026217,5.159456928838951,38
2.3689138576779025,6.52003745318352,37
0.46816479400749067,3.49812734082397,21
2.2284644194756553,6.392134831460673,39
1.2734082397003745,5.126591760299625,35
1.4700374531835207,5.168632958801498,32
0.7022471910112359,3.858333333333333,23
2.1254681647940075,6.3577715355805235,48
1.750936329588015,5.652059925093632,37
2.3220973782771535,6.549063670411985,46
1.2734082397003745,4.882771535580525,32
1.9850187265917603,6.081835205992509,38
2.3220973782771535,6.469943820224719,36
2.3220973782771535,6.583333333333334,42
0.2808988764044944,2.9428838951310863,18
0.04681647940074907,1.9226591760299627,13
1.5636704119850187,5.270692883895131,28
1.2265917602996255,4.823876404494382,34
2.0318352059925093,6.117228464419476,37
0.5617977528089888,3.627340823970037,23
2.2284644194756553,6.507022471910112,50
1.9850187265917603,6.055524344569289,45
1.9382022471910114,5.994475655430712,42
1.9850187265917603,6.06498127340824,35
1.0393258426966292,4.479307116104868,27
1.8913857677902621,5.841853932584269,37
0.8988764044943821,4.2670411985018735,24
2.3689138576779025,6.5351123595505625,38
2.1254681647940075,6.024719101123596,32
2.3689138576779025,6.676685393258428,48
0.6086142322097379,3.6967228464419475,21
1.0861423220973783,4.754026217228464,30
1.1797752808988764,4.717790262172285,27
1.1797752808988764,4.925749063670413,29
1.7041198501872659,5.736142322097378,38
1.1797752808988764,4.766104868913858,32
2.3220973782771535,6.448970037453183,35
0.32771535580524347,3.151498127340824,19
1.1797752808988764,4.798689138576779,34
0.8520599250936329,4.3153558052434455,27
1.750936329588015,5.669850187265917,31
0.18726591760299627,2.469007490636704,16
0.8052434456928839,4.090262172284644,24
2.2752808988764044,6.306367041198502,34
0.9925093632958801,4.5249999999999995,29
1.9382022471910114,6.000842696629213,38
0.8520599250936329,4.199719101123596,24
0.2808988764044944,3.0603932584269664,19
2.2752808988764044,6.460861423220973,40
2.1254681647940075,6.334082397003746,38
1.1797752808988764,4.685955056179775,34
2.0786516853932584,6.245786516853932,37
1.844569288389513,5.695786516853932,33
1.4700374531835207,5.316385767790262,32
2.0786516853932584,6.231928838951312,51
1.9382022471910114,6.040917602996254,37
2.3220973782771535,6.489138576779026,42
0.9925093632958801,4.480430711610487,28
1.5168539325842696,5.327153558052435,31
1.0393258426966292,4.483801498127341,28
2.2284644194756553,6.439513108614232,44
1.2265917602996255,4.880149812734083,35
2.0786516853932584,6.135393258426966,44
1.7977528089887642,5.780430711610487,46
1.2265917602996255,4.751404494382022,30
1.750936329588015,5.564325842696629,31
2.0786516853932584,6.041104868913858,40
1.7977528089887642,5.8566479400749065,34
1.1329588014981273,4.568820224719101,26
1.8913857677902621,5.915262172284645,37
1.9382022471910114,6.262921348314607,43
2.3220973782771535,6.663483146067415,40
1.0861423220973783,4.630805243445693,27
1.9850187265917603,5.894194756554307,40
1.7977528089887642,5.730898876404494,37
2.2284644194756553,6.376685393258427,37
1.657303370786517,5.375561797752809,29
1.750936329588015,5.678464419475656,38
2.1816479400749063,6.189044943820225,35
2.2284644194756553,6.605337078651685,43
1.4138576779026217,5.1001872659176035,31
2.2284644194756553,6.5428838951310855,39
2.3220973782771535,6.513202247191012,49
1.3670411985018727,5.114887640449438,39
1.5636704119850187,5.398782771535581,41
2.0318352059925093,6.17808988764045,42
1.8913857677902621,5.906179775280899,36
1.750936329588015,5.730711610486891,35
1.4138576779026217,5.342790262172285,33
1.3202247191011236,5.060580524344569,38
1.657303370786517,5.630711610486892,42
1.3202247191011236,4.755430711610487,25
2.0318352059925093,6.202715355805244,49
2.3220973782771535,6.634550561797753,46
2.1254681647940075,6.419756554307115,43
1.844569288389513,5.760299625468165,46
2.1254681647940075,6.158801498127341,41
2.0318352059925093,6.0478464419475655,32
1.8913857677902621,6.010112359550561,39
1.0393258426966292,4.664794007490636,30
1.5168539325842696,5.412734082397004,41
1.8913857677902621,6.078558052434458,40
2.1816479400749063,6.315636704119851,41
2.0786516853932584,6.135767790262172,35
1.5636704119850187,5.502247191011236,34
2.1816479400749063,6.397003745318353,44
1.0861423220973783,4.7091760299625465,33
1.2265917602996255,4.876310861423221,31
1.9382022471910114,5.992696629213483,47
2.4157303370786516,6.710767790262173,53
0.7584269662921348,4.123033707865168,27
2.4157303370786516,6.868913857677902,50
1.9382022471910114,5.8583333333333325,34
1.0861423220973783,4.693913857677902,32
1.5636704119850187,5.640074906367041,37
1.9850187265917603,6.158520599250936,43
1.9850187265917603,6.0661048689138575,41
2.0786516853932584,6.041011235955056,35
1.5168539325842696,5.350093632958801,39
2.4157303370786516,6.474719101123595,36
1.3670411985018727,4.9825842696629215,30
1.844569288389513,5.933239700374531,34
1.3670411985018727,4.912172284644195,28
2.2752808988764044,6.205992509363296,35
1.9850187265917603,5.988951310861424,37
2.0786516853932584,6.020037453183521,36
1.5168539325842696,5.430430711610487,39
2.0786516853932584,5.953932584269663,33
1.2734082397003745,5.039700374531835,32
2.4157303370786516,6.496348314606741,36
2.2752808988764044,6.485299625468165,43
1.6104868913857677,5.300561797752809,45
2.4157303370786516,6.71123595505618,55
