n_nodes,influence,communities
0.6647940074906368,3.6267790262172284,21
0.6647940074906368,3.5631086142322097,21
0.646067415730337,3.5047752808988766,20
0.3464419475655431,3.1595505617977526,20
0.5337078651685393,3.6006554307116105,24
0.8333333333333334,3.723876404494382,22
0.6928838951310862,3.702434456928839,22
1.2078651685393258,4.51563670411985,25
0.8801498127340823,4.119288389513109,24
0.7584269662921348,4.061516853932584,31
1.2078651685393258,4.5470973782771535,27
1.9943820224719102,5.910767790262172,42
0.6179775280898876,3.6011235955056184,27
1.0205992509363295,4.240355805243446,27
0.6179775280898876,3.6111423220973786,26
1.3670411985018727,4.767509363295881,27
0.6647940074906368,3.9648876404494384,31
1.9007490636704119,5.397003745318352,34
1.0393258426966292,4.531741573033708,31
0.6179775280898876,3.513857677902622,22
1.3670411985018727,4.976310861423221,32
0.15917602996254682,2.530243445692884,20
1.5262172284644195,5.089700374531835,34
1.9007490636704119,5.442883895131086,34
0.6928838951310862,3.8445692883895135,26
1.6947565543071161,5.203464419475655,32
1.6947565543071161,5.126591760299625,34
0.552434456928839,3.498782771535581,21
1.1329588014981273,4.6905430711610485,30
1.1142322097378277,4.669569288389512,30
0.48689138576779023,3.2399812734082394,25
1.1610486891385767,4.74868913857678,31
0.3651685393258427,3.2262172284644195,21
0.552434456928839,3.557771535580525,24
0.7116104868913857,3.9119850187265914,32
1.1329588014981273,4.797097378277154,32
1.1329588014981273,4.805337078651686,35
1.292134831460674,4.7727528089887645,29
1.2265917602996255,4.88249063670412,34
0.552434456928839,3.6153558052434454,25
0.646067415730337,3.8810861423220975,29
1.9007490636704119,5.477059925093633,36
0.31835205992509363,3.132022471910113,21
1.0861423220973783,4.598501872659176,32
1.3857677902621723,4.891666666666667,31
1.292134831460674,4.692041198501872,30
0.7116104868913857,3.895880149812734,27
0.7116104868913857,3.9367041198501873,28
1.1142322097378277,4.551404494382022,28
2.3220973782771535,6.214044943820225,39
0.7116104868913857,3.8154494382022475,26
1.5730337078651686,5.156928838951311,35
0.9925093632958801,4.494475655430712,32
1.6198501872659175,5.516104868913858,51
1.0205992509363295,4.502059925093633,49
1.5730337078651686,5.186516853932583,35
1.6198501872659175,5.456741573033708,50
0.7397003745318352,3.9012172284644193,25
0.7116104868913857,4.022284644194756,30
0.299625468164794,3.0441011235955058,19
0.8520599250936329,4.194850187265917,27
0.599250936329588,3.6884831460674157,24
0.299625468164794,3.0741573033707863,18
0.8052434456928839,4.106367041198502,27
1.7134831460674158,5.502808988764046,36
1.8726591760299627,5.888389513108614,51
1.4606741573033708,5.390917602996255,45
1.3670411985018727,5.187546816479401,51
0.599250936329588,3.6198501872659175,22
0.7397003745318352,4.004868913857678,26
1.6011235955056178,5.407116104868914,36
0.5337078651685393,3.5888576779026216,23
0.6647940074906368,3.7022471910112356,38
1.7134831460674158,5.460205992509363,35
1.0393258426966292,4.486048689138577,29
0.45880149812734083,3.3415730337078653,21
0.9925093632958801,4.427153558052434,38
2.2940074906367043,6.294288389513109,42
1.0205992509363295,4.455243445692884,39
1.1610486891385767,4.707584269662921,54
1.0674157303370786,4.679213483146068,48
2.153558052434457,6.058333333333333,40
0.9456928838951311,4.487172284644195,30
0.9456928838951311,4.667415730337079,35
2.041198501872659,6.31189138576779,57
0.45880149812734083,3.4132958801498128,27
0.41198501872659177,3.160767790262172,18
0.45880149812734083,3.528932584269663,29
1.554307116104869,5.224063670411985,33
0.03745318352059925,1.838670411985019,13
0.599250936329588,3.720692883895131,30
2.153558052434457,6.160674157303371,39
0.5337078651685393,3.5051498127340825,21
0.9737827715355805,4.498408239700375,45
1.7134831460674158,5.4342696629213485,34
0.646067415730337,3.8357677902621727,25
0.8333333333333334,4.119288389513109,39
1.4325842696629212,5.091947565543071,32
0.9269662921348315,4.435299625468165,32
0.8988764044943821,4.310486891385768,27
1.5074906367041199,5.221161048689138,33
1.4794007490636705,5.151498127340823,31
1.4794007490636705,5.182584269662922,32
0.9269662921348315,4.237827715355805,37
0.646067415730337,3.810018726591761,27
1.0861423220973783,4.536704119850187,50
0.48689138576779023,3.4047752808988765,20
0.5056179775280899,3.477996254681648,21
0.7584269662921348,4.043445692883895,26
0.44007490636704116,3.299812734082397,21
1.7883895131086143,5.594007490636704,35
1.4325842696629212,5.27191011235955,37
1.6011235955056178,5.416666666666667,34
1.741573033707865,5.625561797752809,38
1.741573033707865,5.630524344569289,39
1.9943820224719102,5.820224719101124,36
2.1816479400749063,6.025749063670411,38
1.0861423220973783,4.681554307116105,52
1.292134831460674,4.928558052434457,32
1.5262172284644195,5.233052434456929,33
2.1816479400749063,6.0185393258426965,38
2.134831460674157,6.392134831460673,61
0.6647940074906368,3.8869850187265915,27
2.134831460674157,6.335767790262172,60
1.9194756554307115,6.063202247191011,60
0.6928838951310862,3.7420411985018727,40
1.4325842696629212,5.166573033707865,33
1.9194756554307115,5.733426966292135,36
2.247191011235955,6.200093632958801,39
0.5337078651685393,3.582116104868914,34
1.7134831460674158,5.639606741573033,37
0.299625468164794,3.060767790262172,21
0.9925093632958801,4.421067415730337,48
1.8071161048689137,5.650655430711611,38
2.041198501872659,5.998595505617977,38
1.6198501872659175,5.54569288389513,59
1.3857677902621723,5.143632958801499,46
0.9456928838951311,4.322846441947566,41
0.25280898876404495,2.8213483146067415,18
1.0861423220973783,4.557584269662921,33
1.5074906367041199,5.33183520599251,50
1.4138576779026217,5.052996254681648,34
2.041198501872659,6.16563670411985,56
1.4794007490636705,5.2311797752809,45
0.5805243445692884,3.6397003745318353,24
1.0861423220973783,4.559176029962547,29
1.1797752808988764,4.7725655430711615,32
0.9269662921348315,4.367415730337078,28
0.3651685393258427,3.016198501872659,27
1.2453183520599251,4.891760299625469,33
1.1797752808988764,4.726779026217228,35
1.1797752808988764,4.8400749063670405,41
0.552434456928839,3.465449438202247,36
