n_nodes,influence,communities
1.451310861423221,4.97996254681648,24
1.1610486891385767,4.320692883895131,24
1.0674157303370786,4.093632958801498,22
0.6741573033707865,3.574438202247191,21
1.1610486891385767,4.406367041198502,23
0.8707865168539325,3.863576779026217,21
2.134831460674157,5.905805243445693,28
1.844569288389513,5.622565543071161,26
0.47752808988764045,3.188857677902621,20
2.4250936329588013,6.453370786516855,32
1.750936329588015,5.131928838951311,26
2.2284644194756553,6.046348314606742,30
2.2284644194756553,6.087172284644195,29
0.18726591760299627,2.016198501872659,14
1.554307116104869,4.990730337078651,25
1.357677902621723,4.740917602996254,25
1.0674157303370786,4.127715355805243,22
0.7771535580524345,3.6958801498127345,21
0.9644194756554307,4.031273408239701,22
1.9382022471910114,5.68061797752809,28
1.750936329588015,5.185674157303371,26
1.357677902621723,4.679868913857678,24
2.331460674157303,6.236142322097378,33
1.9382022471910114,5.592790262172284,28
2.134831460674157,5.8924157303370785,28
1.1610486891385767,4.469569288389513,25
1.2640449438202246,4.531179775280899,23
1.750936329588015,5.081179775280899,24
0.6741573033707865,3.5985955056179777,23
0.09363295880149813,1.9730337078651687,14
2.041198501872659,5.737546816479401,30
1.2640449438202246,4.676404494382023,24
2.041198501872659,5.698314606741573,29
1.844569288389513,5.4934456928838955,26
1.0674157303370786,4.266947565543071,24
2.2284644194756553,6.127902621722846,30
2.041198501872659,5.847846441947565,29
1.750936329588015,5.471629213483146,27
0.3838951310861423,2.780243445692884,17
2.134831460674157,5.982209737827715,31
2.2284644194756553,6.140917602996255,31
0.8707865168539325,3.982677902621723,21
1.750936329588015,5.43567415730337,27
1.554307116104869,5.013951310861423,25
1.554307116104869,5.100936329588015,25
0.2902621722846442,2.863295880149813,19
2.041198501872659,5.847659176029962,29
1.647940074906367,5.275093632958802,27
1.451310861423221,4.5472846441947565,24
2.2284644194756553,6.046348314606742,29
2.134831460674157,6.0004681647940075,31
2.331460674157303,6.357958801498127,32
2.331460674157303,6.22621722846442,30
1.451310861423221,5.049625468164794,26
1.2640449438202246,4.580898876404495,24
2.2284644194756553,5.915355805243445,29
2.2284644194756553,5.903838951310862,28
1.750936329588015,5.417041198501872,28
0.9644194756554307,4.151310861423221,22
0.5805243445692884,3.4155430711610486,20
1.647940074906367,4.972097378277153,24
2.134831460674157,5.762921348314607,28
2.4250936329588013,6.478558052434456,34
1.9382022471910114,5.753183520599251,29
2.331460674157303,6.025749063670411,28
2.134831460674157,5.651123595505617,26
1.647940074906367,4.912359550561797,23
1.2640449438202246,4.721067415730337,25
2.331460674157303,6.200655430711611,30
2.4250936329588013,6.303277153558053,29
2.4250936329588013,6.233614232209738,29
1.357677902621723,4.774250936329588,26
1.647940074906367,5.2967228464419485,26
2.2284644194756553,6.153932584269663,31
1.357677902621723,4.622565543071161,23
0.3838951310861423,2.987640449438202,18
1.554307116104869,5.078370786516854,27
2.4250936329588013,6.442602996254681,33
1.9382022471910114,5.562265917602996,26
0.7771535580524345,3.700842696629213,21
2.331460674157303,6.242041198501872,29
1.451310861423221,4.887078651685394,26
1.1610486891385767,4.463576779026217,23
1.9382022471910114,5.677902621722846,30
1.9382022471910114,5.583520599250937,27
2.134831460674157,5.664138576779026,26
2.4250936329588013,6.422378277153558,32
2.331460674157303,6.2,31
0.9644194756554307,4.078277153558052,22
2.331460674157303,6.069101123595505,28
2.134831460674157,6.02874531835206,29
1.647940074906367,5.333895131086142,28
0.7771535580524345,3.679026217228465,22
2.4250936329588013,6.1087078651685385,29
1.750936329588015,5.427153558052435,28
1.9382022471910114,5.691666666666666,28
2.4250936329588013,6.122846441947565,27
2.4250936329588013,6.2307116104868925,30
1.451310861423221,4.972191011235955,24
1.554307116104869,5.044756554307115,27
1.844569288389513,5.360674157303371,26
2.134831460674157,6.06685393258427,30
1.0674157303370786,4.257022471910112,22
1.647940074906367,4.952996254681648,23
1.844569288389513,5.561142322097378,27
0.8707865168539325,3.9058052434456925,23
1.647940074906367,5.05252808988764,25
1.844569288389513,5.411142322097378,25
1.844569288389513,5.534269662921347,29
2.2284644194756553,5.777434456928838,26
0.7771535580524345,3.773220973782772,21
1.844569288389513,5.662172284644195,27
2.041198501872659,5.683801498127341,27
1.647940074906367,5.310299625468164,27
1.844569288389513,5.246067415730337,25
1.357677902621723,4.808052434456929,25
2.041198501872659,5.833146067415731,28
1.9382022471910114,5.514419475655432,26
2.041198501872659,5.550280898876404,27
2.4250936329588013,6.335767790262172,31
2.331460674157303,6.222378277153558,31
