n_nodes,influence,communities,nodes
0.2911208151382825,52.17,13,"[1155, 1244, 1275, 567]"
0.1455604075691408,51.36,13,"[436, 1275]"
1.8922852983988352,54.47,14,"[1155, 1252, 1268, 1127, 7, 1091, 1137, 1370, 1231, 1361, 1277, 802, 1017, 1192, 1292, 1328, 177, 1203, 1340, 220, 1251, 1349, 1092, 1362, 1365, 1227]"
0.36390101892285287,52.35,13,"[516, 1268, 1252, 1241, 1231]"
0.727802037845706,53.02,13,"[1155, 629, 1252, 1227, 1236, 1137, 1283, 1292, 1362, 1244]"
1.7467248908296942,54.34,13,"[610, 1265, 1268, 1276, 1336, 1112, 274, 1277, 1370, 951, 1306, 1146, 1365, 1059, 12, 1285, 1298, 1101, 1092, 1292, 1251, 1252, 1362, 1203]"
0.0727802037845704,49.66,12,[756]
1.6739446870451236,54.24,13,"[1155, 1358, 1268, 567, 1244, 1145, 1252, 1269, 880, 1181, 1242, 1231, 1271, 1335, 1151, 1365, 1275, 1298, 1285, 1251, 1092, 1292, 1362]"
1.6739446870451236,54.24,14,"[1155, 1265, 1268, 1276, 1370, 1277, 951, 1059, 1092, 1284, 849, 1271, 1251, 1252, 1365, 10, 1227, 1292, 1298, 1203, 1340, 1362, 340]"
1.6011644832605532,54.14,14,"[1155, 1252, 1268, 1158, 7, 206, 1137, 1361, 1231, 1277, 1370, 951, 1306, 1099, 1232, 1328, 1285, 1365, 1203, 1251, 1092, 1292]"
0.21834061135371163,51.75,13,"[1296, 629, 1252]"
1.0917030567685588,53.56,14,"[1218, 1275, 1038, 1277, 1268, 567, 981, 1231, 1283, 1227, 1362, 28, 1292, 1328, 1189]"
0.9461426491994176,53.42,14,"[516, 1268, 1195, 1252, 1231, 1112, 1292, 1284, 1203, 219, 1328, 1277, 1362]"
0.43668122270742327,52.59,13,"[1155, 1284, 1268, 210, 1231, 1292]"
0.6550218340611353,52.86,14,"[1218, 1275, 567, 202, 1353, 1227, 1292, 1362, 1244]"
0.6550218340611353,52.93,13,"[1218, 1275, 567, 1007, 1277, 1002, 1283, 1093, 1227]"
0.5822416302765645,52.74,14,"[516, 290, 1252, 567, 1227, 1356, 1275, 1292]"
