n_nodes,influence,nodes,time
0.001979610016826685,0.027714540235573595,[4396],779101790
0.00395922003365337,0.06532713055528061,"[4396, 8185]",779101790
0.005938830050480056,0.6116994951994457,"[4396, 8185, 32212]",779101790
0.00791844006730674,1.4510541423339602,"[4396, 8185, 32212, 7685]",779101790
0.009898050084133426,0.19400178164901513,"[4396, 8185, 32212, 7685, 42905]",779101790
0.011877660100960112,0.05146986043749382,"[4396, 8185, 32212, 7685, 42905, 37584]",779101790
0.013857270117786797,1.5005443927546274,"[4396, 8185, 32212, 7685, 42905, 37584, 50199]",779101790
0.01583688013461348,0.2533900821538157,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981]",779101790
0.017816490151440167,2.5299416015045035,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416]",779101790
0.019796100168266852,0.5681480748292587,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129]",779101790
0.021775710185093534,0.20389983173314855,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309]",779101790
0.023755320201920224,2.700188062951599,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439]",779101790
0.02573493021874691,4.9925764624369,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951]",779101790
0.027714540235573595,0.3246560427595764,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715]",779101790
0.029694150252400277,0.9066613877066217,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978]",779101790
0.03167376026922696,2.056814807482926,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557]",779101790
0.03365337028605365,2.4052261704444224,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014]",779101790
0.035632980302880334,2.0271206572305256,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731]",779101790
0.03761259031970702,0.9007225576561417,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731, 46146]",779101790
0.039592200336533705,1.4451153122834801,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731, 46146, 30808]",779101790
0.04157181035336039,1.268930020785905,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731, 46146, 30808, 2373]",779101790
0.04355142037018707,1.6450559239829754,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731, 46146, 30808, 2373, 43468]",779101790
0.04553103038701376,2.080570127684846,"[4396, 8185, 32212, 7685, 42905, 37584, 50199, 25981, 10416, 17129, 23309, 30439, 41951, 15715, 16978, 22557, 35014, 5731, 46146, 30808, 2373, 43468, 16955]",779101790
