n_nodes,influence,nodes,time
0.1557632398753894,4.1152647975077885,[220],19530079
0.3115264797507788,8.214953271028037,"[220, 55]",19530079
0.46728971962616817,10.89563862928349,"[220, 55, 107]",19530079
0.6230529595015576,13.504672897196263,"[220, 55, 107, 498]",19530079
0.778816199376947,14.922118380062305,"[220, 55, 107, 498, 215]",19530079
0.9345794392523363,16.786604361370717,"[220, 55, 107, 498, 215, 141]",19530079
1.0903426791277258,18.330218068535828,"[220, 55, 107, 498, 215, 141, 379]",19530079
1.2461059190031152,20.574766355140188,"[220, 55, 107, 498, 215, 141, 379, 294]",19530079
1.4018691588785046,22.661993769470406,"[220, 55, 107, 498, 215, 141, 379, 294, 425]",19530079
1.557632398753894,24.339563862928348,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134]",19530079
1.7133956386292832,25.61993769470405,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56]",19530079
1.8691588785046727,26.548286604361373,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56, 420]",19530079
2.0249221183800623,27.898753894080997,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56, 420, 172]",19530079
2.1806853582554515,28.64018691588785,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56, 420, 172, 302]",19530079
2.336448598130841,30.266355140186917,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56, 420, 172, 302, 291]",19530079
2.4922118380062304,30.133956386292837,"[220, 55, 107, 498, 215, 141, 379, 294, 425, 134, 56, 420, 172, 302, 291, 601]",19530079
