n_nodes,influence,communities,nodes
2.2136047826789462,48.69,47,"[6077, 86, 1361, 5265, 1545, 4744, 211, 1986, 1725, 2886, 5546, 6167, 2574, 2971, 2668, 2685, 1054, 1131, 32, 524, 733, 2875, 5107, 4220, 3080, 1819, 4087, 2043, 1587, 5727, 882, 4065, 5738, 1513, 326, 322, 2678, 2452, 1291, 4444, 2691, 748, 1601, 372, 3253, 2550, 346, 5778, 2565, 2524, 1074, 452, 4291, 3271, 262, 135, 2515, 5190, 5083, 4705, 4252, 3710, 6236, 5466, 445, 1891, 6249, 3184, 2781, 519, 6052, 2627, 6761, 2296, 765, 1026, 1053, 4723, 75, 1815, 48, 2920, 1666, 3713, 541, 4641, 2212, 6058, 668, 2795, 1777, 1476, 1858, 2033, 6611, 255, 4250, 1546, 1052, 6753, 3158, 4105, 1940, 6032, 2324, 4374, 3651, 1644, 3835, 4119, 55, 3864, 151, 3738, 1951, 1568, 4136, 4139, 5695, 1451, 4782, 1129, 5169, 1201, 4914, 5454, 1717, 1981, 193, 963, 710, 200, 4574, 1528, 1254, 4973, 1526]"
1.648085312651478,42.3,45,"[1819, 1052, 3827, 2119, 4906, 4485, 3835, 2440, 4684, 3701, 4139, 3184, 3299, 5584, 4641, 4065, 5522, 963, 3738, 668, 1597, 5738, 2515, 2781, 1666, 2971, 1131, 1254, 2043, 1157, 5190, 3379, 4291, 4286, 1986, 4744, 255, 1504, 4973, 5438, 3651, 5890, 1568, 4997, 6897, 2809, 2668, 2077, 2679, 1291, 6032, 5083, 6249, 3271, 372, 2550, 5778, 326, 75, 2627, 5454, 4374, 5546, 1476, 4705, 151, 1815, 4252, 541, 2296, 2920, 1951, 262, 1053, 2324, 765, 1891, 5999, 6052, 452, 322, 48, 1777, 2565, 4914, 55, 2875, 524, 1074, 519, 4105, 5265, 4972, 5169, 1940, 5466, 445, 1471, 1858, 193, 1644, 1246]"
1.9550815963806754,45.37,48,"[211, 6236, 2033, 6905, 2152, 1615, 2416, 4684, 3187, 3252, 5738, 5546, 3184, 1179, 2574, 4782, 3827, 1728, 2627, 2971, 6897, 75, 3461, 2795, 748, 3835, 1717, 55, 1819, 1052, 1246, 5695, 4914, 765, 2920, 5083, 2678, 1291, 346, 5727, 1940, 193, 1546, 1601, 2524, 767, 2550, 2324, 326, 1074, 452, 3158, 135, 3710, 5466, 5454, 6761, 5265, 6032, 1815, 2452, 1026, 255, 3253, 4705, 1254, 6753, 2268, 4374, 5411, 1054, 1053, 2565, 4291, 3271, 519, 1644, 6052, 1545, 6249, 1129, 1528, 2212, 1777, 48, 5992, 1891, 4723, 710, 3713, 4250, 2515, 6058, 4105, 1721, 2296, 322, 2668, 1201, 4136, 1451, 1666, 1951, 963, 319, 1471, 1884, 2077, 4574, 3651, 3080, 524, 4065, 541, 5778, 151, 3864, 3738, 4139, 2875, 5190]"
1.5672968169332684,41.02,45,"[4220, 7018, 1054, 4119, 75, 3827, 1644, 2627, 4782, 4136, 5454, 1052, 3337, 2574, 4139, 5216, 1717, 5695, 1725, 3448, 3158, 151, 3835, 1179, 1246, 5738, 5778, 817, 4914, 452, 2077, 48, 1157, 1940, 519, 2875, 596, 1291, 6236, 2565, 2678, 2043, 1476, 2515, 6249, 2452, 733, 2920, 1091, 841, 4074, 4105, 4705, 4374, 3184, 668, 1777, 4065, 3651, 5890, 260, 262, 135, 2987, 1545, 4744, 2668, 1458, 2312, 5190, 524, 4087, 326, 2440, 882, 1815, 4250, 1819, 4906, 5169, 1587, 3253, 1597, 445, 193, 322, 963, 255, 1513, 5727, 2886, 1615, 4202, 5466, 5083, 5992, 1131]"
1.6319276135078362,41.67,46,"[2033, 1052, 5890, 5216, 5083, 445, 3827, 6905, 5265, 5778, 2886, 1545, 211, 963, 4744, 1597, 733, 1986, 6167, 5454, 2668, 5546, 1054, 4087, 4374, 2043, 5107, 4136, 3835, 3080, 5073, 4220, 5738, 2627, 5727, 1819, 2987, 1513, 3379, 3253, 2302, 1458, 75, 4250, 4819, 2678, 5992, 452, 260, 1777, 1815, 2515, 6249, 882, 1157, 2452, 262, 1091, 841, 255, 4074, 48, 3184, 668, 3651, 2565, 4065, 519, 135, 4105, 2440, 1291, 32, 326, 596, 524, 2574, 1940, 151, 2971, 2077, 1725, 4906, 2685, 4139, 1615, 5169, 5190, 1361, 4914, 4601, 2875, 193, 322, 1476, 3158, 2920, 5466, 6236, 4705, 1254]"
1.421877524640491,39.24,44,"[1819, 5890, 2119, 2039, 3827, 963, 4139, 4684, 4108, 2668, 3835, 2033, 5778, 4641, 4906, 5727, 3158, 3184, 6381, 4220, 4444, 2781, 1513, 4065, 519, 262, 748, 1361, 2678, 322, 5265, 2971, 2875, 255, 2515, 6761, 2691, 2565, 6236, 4105, 346, 2524, 135, 5751, 1291, 6032, 5083, 6249, 2324, 372, 2550, 1940, 326, 4374, 151, 5546, 1476, 1815, 4252, 541, 1053, 2296, 2920, 1951, 765, 1891, 2212, 75, 6052, 452, 48, 1777, 1074, 4705, 4972, 5169, 4914, 55, 5466, 445, 1471, 1858, 193, 4291, 5190, 1644, 3271, 1246]"
1.6157699143641944,42.24,43,"[2033, 5890, 3827, 1052, 4906, 2119, 4684, 3738, 4065, 3835, 4485, 4139, 668, 3701, 2440, 3184, 710, 4641, 55, 3331, 6167, 2668, 2685, 151, 1131, 519, 733, 1560, 2971, 1054, 32, 524, 5107, 5738, 4220, 1246, 5727, 4087, 3080, 5695, 2043, 1587, 1513, 1819, 2627, 3253, 882, 262, 2678, 2452, 326, 1601, 322, 1291, 5778, 452, 2875, 4444, 1940, 1815, 2691, 748, 2515, 5083, 445, 2565, 372, 2550, 6236, 346, 2524, 2781, 6249, 4291, 3271, 1074, 75, 135, 5190, 4252, 3710, 2527, 2920, 1476, 3864, 5466, 1891, 2324, 3158, 3651, 6052, 6761, 2296, 1777, 6032, 765, 1026, 4374, 255, 193]"
1.4865083212150587,39.93,45,"[6077, 86, 5265, 1361, 1545, 4744, 211, 1986, 2886, 2574, 1725, 5546, 6167, 2668, 2685, 2971, 1131, 733, 32, 5107, 4087, 2875, 3080, 4220, 5738, 1054, 5727, 2043, 882, 4065, 326, 524, 2678, 1513, 2452, 452, 4444, 1819, 1587, 2691, 3331, 1157, 3253, 1666, 2565, 322, 262, 135, 4105, 5778, 1291, 2324, 1940, 4374, 5083, 151, 1815, 1601, 6236, 3864, 3738, 1052, 4641, 2781, 4136, 4139, 48, 5169, 4914, 55, 1981, 4705, 193, 1858, 963, 75, 710, 2920, 1476, 3158, 3184, 1246, 1254, 6761, 1644, 6660, 4973, 1777, 2033, 4723, 3835, 255]"
1.8581354015188234,45.08,46,"[2033, 5890, 1052, 2119, 3827, 3738, 2244, 2781, 4906, 3835, 4139, 4684, 6483, 3252, 3184, 4641, 151, 2987, 4065, 193, 3412, 1940, 3035, 1131, 1291, 2574, 200, 262, 4973, 2875, 2515, 5778, 1875, 3379, 2077, 1513, 3271, 519, 841, 1819, 5738, 4220, 5943, 2627, 3253, 255, 326, 372, 1361, 4105, 322, 310, 2043, 452, 2565, 6236, 6249, 6032, 2524, 1246, 346, 2678, 4136, 2550, 445, 5083, 1717, 5695, 5265, 2324, 1601, 2691, 1528, 1074, 4374, 1815, 4914, 3158, 541, 1053, 1951, 6761, 2920, 765, 135, 6052, 4705, 4972, 5466, 1471, 1858, 4291, 2971, 5190, 1644, 451, 2296, 3701, 3331, 4074, 4744, 924, 4782, 1476, 1891, 767, 1981, 1777, 5546, 4252, 75, 2212, 48, 5169, 55]"
0.8402003554693809,29.25,41,"[5695, 3827, 6935, 2334, 5738, 5688, 519, 445, 5778, 2033, 1819, 1291, 1326, 1940, 4374, 5083, 151, 1815, 1601, 6236, 3864, 3738, 1052, 4641, 2781, 4136, 4139, 48, 5169, 4914, 55, 1981, 4705, 193, 1858, 963, 75, 710, 2920, 1476, 3158, 3184, 1246, 1254, 6761, 1644, 6660, 4973, 1777, 4723, 3835, 255]"
1.3572467280659233,38.27,45,"[6077, 86, 733, 3080, 1361, 5265, 4220, 211, 1054, 1545, 1986, 2886, 2043, 2668, 2685, 4744, 4065, 1528, 1131, 1725, 5107, 4087, 2574, 5546, 5056, 6167, 2066, 4074, 2971, 5738, 3701, 882, 924, 5727, 2678, 32, 4252, 2875, 2077, 2296, 2212, 1513, 4906, 445, 5695, 1728, 4444, 1091, 3448, 92, 519, 200, 841, 1875, 2515, 346, 524, 2452, 5466, 1819, 322, 6641, 4440, 2550, 2420, 2565, 2324, 1940, 151, 4641, 1563, 5169, 4914, 2781, 55, 193, 963, 1246, 4705, 1254, 1777, 2033, 3835, 255]"
1.0502504443367262,34.07,43,"[2033, 5890, 1052, 3827, 2119, 4139, 4906, 4684, 2987, 3835, 3738, 2888, 1291, 262, 4641, 193, 1201, 2685, 4220, 2886, 733, 2971, 4215, 6167, 5738, 151, 5169, 1131, 1728, 2574, 5546, 1254, 1940, 2515, 2565, 5187, 519, 1528, 2875, 5107, 4087, 5778, 255, 2452, 1819, 32, 2212, 4136, 5727, 55, 445, 5695, 322, 963, 5466, 1513, 4444, 2781, 1246, 2550, 2678, 4705, 2795, 1777, 2296]"
1.0179350460494423,33.25,43,"[2033, 5890, 1052, 3827, 2119, 4139, 4906, 4684, 2658, 1725, 3738, 5738, 5140, 4105, 2212, 193, 4641, 2685, 5169, 5695, 2886, 2781, 1728, 151, 1091, 3448, 2971, 92, 200, 1131, 841, 1875, 6167, 733, 1254, 2515, 2668, 346, 5466, 5546, 6641, 4440, 255, 5640, 1291, 2420, 1246, 3835, 2875, 2574, 1940, 2565, 519, 5778, 2452, 1819, 1054, 32, 55, 445, 322, 963, 2678]"
1.3572467280659233,38.63,44,"[6077, 86, 1587, 3253, 1545, 1361, 5265, 211, 5778, 262, 1986, 4744, 2886, 326, 2668, 2685, 1725, 1291, 1131, 452, 2473, 733, 5546, 5107, 4220, 2574, 2971, 4087, 748, 6167, 5727, 1601, 2875, 5083, 372, 1513, 882, 6236, 5738, 1054, 32, 2524, 2678, 2627, 1815, 6249, 4065, 4291, 3271, 2043, 524, 1074, 75, 135, 5190, 2550, 322, 1254, 4444, 1819, 2565, 519, 3080, 2515, 2452, 2324, 1940, 151, 4252, 4641, 346, 55, 2781, 445, 5695, 193, 5466, 1246, 4705, 1777, 2033, 2296, 3835, 255]"
1.7773469058006137,42.72,48,"[2033, 4334, 3827, 5890, 2077, 6905, 3253, 4139, 3975, 2152, 4906, 2464, 3412, 445, 2119, 2565, 5438, 1052, 519, 4105, 6956, 3835, 3550, 733, 4626, 3404, 2574, 541, 1053, 1568, 4684, 4855, 4641, 4216, 963, 4136, 48, 2114, 5169, 3864, 596, 55, 5727, 2420, 6879, 2272, 1601, 3651, 4485, 1361, 2627, 3158, 1721, 1986, 6236, 4705, 6761, 2312, 2781, 710, 5738, 6249, 1644, 1201, 2875, 1513, 2550, 3184, 2795, 748, 1819, 1777, 200, 2043, 3710, 2678, 4220, 2691, 2798, 135, 5265, 4444, 5778, 372, 151, 767, 402, 3738, 4252, 1528, 2212, 193, 1246, 1254, 2296, 765, 255, 2971, 5992, 262, 2324, 6032, 4374, 5083, 1815, 1940, 4914, 322, 326, 346]"
1.8904507998061075,44.2,48,"[2033, 2987, 5890, 3827, 1052, 2888, 2119, 1291, 4906, 3835, 4684, 4139, 1728, 536, 2152, 193, 4641, 2464, 3412, 445, 2565, 5438, 3738, 4105, 1254, 1201, 6956, 151, 255, 3550, 2515, 733, 262, 1940, 5107, 3404, 2875, 2574, 541, 1053, 519, 1568, 5778, 4855, 4216, 963, 4136, 48, 2114, 5169, 3864, 596, 55, 5727, 2420, 6879, 2272, 1601, 3651, 4485, 1361, 2627, 3158, 1721, 1986, 6236, 4705, 6761, 565, 2781, 710, 5738, 6249, 1644, 1513, 2550, 3184, 2795, 748, 1819, 1777, 200, 2043, 3710, 2678, 4220, 2691, 2798, 135, 5265, 4444, 372, 767, 402, 4252, 1528, 2212, 1246, 2296, 765, 2971, 5992, 2324, 6032, 4374, 5083, 1815, 4914, 322, 326, 346, 1891, 2920, 6052, 1476, 452, 4087]"
2.2459201809662304,47.76,49,"[1246, 5216, 3827, 6905, 4431, 1721, 2152, 2416, 2464, 1568, 1157, 1738, 6052, 1717, 5454, 3412, 5438, 4855, 6956, 2685, 3404, 2574, 2296, 5466, 1131, 733, 1054, 32, 5107, 5727, 4087, 3080, 4220, 2565, 135, 1819, 4105, 5778, 3253, 2875, 445, 1940, 1254, 1291, 2920, 5083, 3158, 322, 55, 4641, 2077, 193, 5738, 151, 2043, 1587, 1513, 882, 963, 4065, 326, 524, 262, 2678, 2452, 519, 452, 4444, 2691, 2515, 1601, 372, 2550, 6236, 346, 2524, 748, 2627, 1815, 6249, 2781, 1074, 4291, 3271, 75, 5190, 168, 4252, 3710, 1052, 1858, 1476, 3864, 1891, 3184, 2324, 3651, 6761, 2091, 6032, 5695, 765, 1026, 4374, 4136, 255, 1053, 1644, 4723, 48, 2033, 1666, 3713, 3835, 4914, 541, 2212, 1951, 1201, 1129, 6058, 1451, 668, 1981, 4139, 2795, 4250, 1546, 6753, 767, 5992, 5169, 1528, 3738, 710, 2420, 4973, 2312, 2189]"
1.2764582323477134,37.68,43,"[2033, 2018, 5890, 1052, 3827, 4906, 536, 4684, 4065, 5169, 3835, 5904, 4139, 2119, 255, 3701, 1728, 3253, 326, 4252, 3738, 4250, 668, 748, 3184, 55, 4485, 372, 2296, 2212, 4444, 1601, 1201, 3379, 452, 4641, 2550, 2515, 5466, 1254, 445, 151, 3080, 1819, 5738, 4705, 1721, 193, 5083, 5695, 6236, 322, 2524, 519, 6249, 2781, 2875, 2400, 963, 1777, 1528, 346, 4374, 2452, 2795, 262, 5778, 1940, 765, 4291, 767, 1291, 1815, 2312, 3404, 5992, 2420, 2691, 2565]"
1.5349814186459847,41.26,43,"[2033, 2440, 3827, 5890, 3331, 4906, 3835, 6167, 1052, 2119, 4684, 4065, 2668, 2685, 3701, 3738, 1131, 733, 4139, 3184, 1560, 668, 4485, 710, 32, 3080, 5695, 1587, 2627, 1054, 5107, 55, 3253, 882, 4220, 4641, 524, 4136, 2795, 2312, 5738, 3404, 1246, 5727, 200, 4087, 1513, 2678, 5992, 2420, 541, 151, 963, 1361, 2971, 5265, 2043, 1254, 767, 1053, 2212, 48, 5169, 326, 1644, 519, 2691, 4444, 2550, 18, 372, 1601, 4105, 452, 748, 262, 3710, 2515, 6032, 6249, 6236, 2565, 135, 322, 1291, 5778, 5083, 1940, 2875, 193, 3158, 2781, 2920, 2296, 255]"
2.278235579253514,48.11,50,"[1819, 5336, 6935, 86, 6907, 1627, 5738, 5438, 326, 2033, 3412, 1157, 4855, 1728, 4444, 193, 6956, 2781, 3404, 710, 1361, 5546, 1641, 1504, 5107, 733, 3252, 2043, 767, 3827, 1458, 6897, 255, 5059, 6236, 4139, 3550, 4973, 2987, 2114, 3835, 1052, 4485, 2312, 92, 2066, 283, 5584, 5890, 319, 434, 1615, 5454, 3299, 4914, 748, 4374, 4431, 2627, 2440, 2524, 2678, 5083, 2119, 75, 3253, 1891, 2420, 262, 445, 882, 3738, 1777, 1884, 1526, 1471, 1815, 4065, 3080, 765, 1026, 372, 6761, 6032, 4105, 5169, 2691, 1476, 1053, 1074, 55, 2920, 5695, 1940, 1254, 1725, 1601, 3651, 346, 4291, 5190, 6052, 3271, 3211, 1129, 3158, 3864, 32, 4279, 2795, 6249, 3710, 2324, 4705, 4252, 4250, 5466, 2212, 1201, 519, 1246, 1721, 2296, 963, 3184, 48, 1528, 3379, 5992, 2565, 1291, 5778, 151, 4641, 1568, 4136, 1587, 2875, 1981, 322, 200]"
1.4541929229277748,39.74,46,"[2033, 4065, 3827, 5890, 4485, 1052, 4906, 2119, 4684, 3835, 536, 2152, 1728, 2464, 3738, 3412, 4139, 5438, 3184, 4105, 1254, 1201, 6956, 3550, 55, 767, 4641, 3404, 2574, 541, 733, 1053, 1568, 4855, 4216, 963, 151, 5738, 48, 596, 1246, 2971, 519, 2114, 4136, 5169, 1513, 4914, 1361, 2678, 4705, 200, 2691, 2565, 262, 2627, 135, 1291, 5778, 2324, 1940, 326, 1819, 1815, 4444, 322, 748, 452, 2550, 372, 1601, 3864, 4252, 5083, 2875, 445, 2515, 193, 1476, 3158, 3710, 4851, 346, 6249, 6236, 2781, 2527, 1891, 2920, 255]"
