n_nodes,influence,nodes
1.8135654697134567,58.25,"[2432, 1924, 2519, 1946, 1919, 1472, 2568, 2752, 1494, 616, 1847, 1116, 2558, 1555, 1971, 1942, 1432, 2526, 2535, 2019, 1985, 1835, 2549, 2554, 1836, 2538, 432, 1082, 2751, 2588, 1916, 1766, 2757, 454, 1605, 1876, 2520, 1893, 2086, 88, 2523, 1885, 1331, 54, 1976, 1593, 1724, 2754, 1860, 1628]"
1.1969532100108813,57.68,"[2432, 1924, 2519, 1910, 1919, 1095, 2560, 2563, 2524, 1739, 2553, 2558, 2284, 2523, 2535, 2538, 2568, 1860, 2554, 2754, 1942, 2751, 1835, 1839, 2526, 1971, 57, 2747, 2757, 1244, 2049, 2549, 1916]"
1.1244105912223432,57.6,"[2432, 1924, 2519, 1472, 1722, 1946, 1971, 903, 2568, 1987, 1116, 2558, 2296, 1942, 1895, 543, 2560, 2055, 1860, 2751, 1836, 2535, 1555, 54, 1244, 2757, 2549, 1916, 1876, 2520, 2523]"
1.886108088501995,58.33,"[2432, 1924, 2519, 2524, 1910, 1926, 2160, 616, 1116, 2553, 2734, 54, 1849, 2558, 1976, 1739, 1724, 1628, 432, 932, 1985, 2560, 2554, 2526, 1432, 2568, 2751, 1895, 2520, 1916, 1555, 1684, 603, 2747, 1885, 2588, 1942, 1605, 2086, 1835, 1839, 1331, 1971, 57, 454, 1860, 2757, 1244, 2523, 2549, 2538, 2535]"
1.8498367791077257,58.3,"[2432, 1924, 2151, 2160, 1235, 2558, 866, 1593, 1882, 2279, 1826, 2524, 2284, 2553, 54, 1910, 1976, 1724, 2568, 1739, 1942, 1432, 1985, 1971, 1684, 1916, 932, 1835, 1849, 1839, 1885, 2588, 2757, 2560, 2554, 1116, 432, 2549, 2747, 2523, 2526, 2751, 2538, 1860, 1605, 57, 1636, 454, 1895, 603, 1628]"
0.3264417845484222,56.6,"[2280, 2576, 1933, 1919, 1884, 1839, 1876, 2549, 926]"
0.507798331519768,56.87,"[2432, 1924, 2519, 1910, 1235, 1916, 1113, 1839, 1895, 2549, 1942, 2554, 2751, 2523]"
0.21762785636561466,56.46,"[2280, 2576, 2026, 1873, 1880, 1822]"
1.0155966630395359,57.48,"[2432, 1924, 2519, 1095, 1971, 1910, 1919, 501, 2558, 187, 190, 1234, 2594, 2335, 2568, 2549, 454, 2535, 1916, 2538, 1839, 1876, 1942, 2520, 2554, 2523, 1116, 2751]"
1.3420384475879579,57.89,"[2432, 1924, 2519, 2524, 1910, 1926, 2160, 616, 1116, 2553, 1882, 1593, 2754, 2558, 2560, 2568, 2733, 1942, 932, 1739, 1835, 1839, 1971, 2554, 57, 2747, 2751, 2526, 1860, 454, 1916, 2523, 1244, 1885, 2535, 2538, 2549]"
