measure,Hyperarea,GD
two-hop,0.568694035275727,7.047798894846822
page_rank,0.9304341809903321,0.49878747675970164
degree_centrality,0.9209966855221623,0.5903675915237884
katz_centrality,0.9182478698763172,0.6099809252295363
betweenness,0.9301163255503732,0.5001013102465862
closeness,0.9115761546456229,0.6647372001644852
eigenvector_centrality,0.9093444169274508,0.6836022174701297
core,0.9170586621561716,0.6287300722470306
