generation,hv
1,0.12336568448220242
2,0.12572056135068288
3,0.12718206258737502
4,0.12868130981826006
5,0.1296436175932896
6,0.13069061189375203
7,0.13224674696203892
8,0.13270464566082377
9,0.13383041187224437
10,0.1344682223895043
11,0.13498021292612114
12,0.1357898698784816
13,0.13598107323368108
14,0.13645096246908273
15,0.1370284976879235
16,0.1376680825895258
17,0.13802629314980108
18,0.1381185073663835
19,0.13840278524572538
20,0.13854801591568988
21,0.13883030433379936
22,0.1390813528336381
23,0.13917421228089044
24,0.13939773093881067
25,0.13969518227766428
26,0.14000209699967742
27,0.14012802451876546
28,0.14060856006022154
29,0.14094472523927304
30,0.14123217550274225
31,0.14152720722658357
32,0.14182100225830738
33,0.14192305624260676
34,0.14237396494246696
35,0.1425782342187332
36,0.14270835573717605
37,0.14287353478868697
38,0.14305898483707927
39,0.14318061081836758
40,0.14332175502742234
41,0.14347698677277126
42,0.14372658350360257
43,0.14395042477685777
44,0.1441267340574256
45,0.14436466286697497
46,0.14444047747069583
47,0.1445975373696097
48,0.14468319174104746
49,0.14473083127217984
50,0.14495300569953762
51,0.14513727282503497
52,0.14522115281213038
53,0.1452352941176471
54,0.14525293042262613
55,0.14543590708678353
56,0.14546069469835465
57,0.14563856328637487
58,0.1457022798150339
59,0.14589923647704053
60,0.14594999462307773
61,0.14608237444886546
62,0.14609409613936983
63,0.14623222927196472
64,0.14639563393913324
65,0.14657414775782343
66,0.14660829121410904
67,0.14667738466501776
68,0.14675147865361868
69,0.14683863856328638
70,0.14684272502419615
71,0.14710597913754167
72,0.147182277664265
73,0.1472173889665556
74,0.1472714808043876
75,0.14731594795139266
76,0.14736299602107752
77,0.14752435745779116
78,0.14753726207119047
79,0.14758495537154534
80,0.14760087106140446
81,0.14767399720400043
82,0.14771744273577805
83,0.14787998709538663
84,0.1479244004731692
85,0.1479476825465104
86,0.1479476825465104
87,0.14795289816109258
88,0.14796031831379722
89,0.14801381869018174
90,0.14810372083019685
91,0.1481224325196258
92,0.14813022905688786
93,0.1481733519733305
94,0.14822023873534793
95,0.1483927841703409
96,0.14841004409076242
97,0.14845590923755242
98,0.14851285084417679
99,0.14862092698139584
100,0.1486407140552748
101,0.14865501666845893
102,0.14876040434455318
103,0.14883815464028388
104,0.14886073771373268
105,0.14891612001290458
106,0.14897886869555868
107,0.14903559522529303
108,0.149062963759544
109,0.14906979245080115
110,0.14910200021507689
111,0.14915523174534895
112,0.14929379503172385
113,0.14948698784815573
114,0.14949231100118296
115,0.14956903968168622
116,0.1495952252930423
117,0.14963426174857514
118,0.14965286589955915
119,0.14970550596838375
120,0.1497331971179697
121,0.1497515324228412
122,0.1497515324228412
123,0.14975959780621576
124,0.14977529841918488
125,0.1497935799548339
126,0.14980196795354342
127,0.14982939025701691
128,0.1498592321755028
129,0.14986923325088725
130,0.15003489622540064
131,0.15004812345413493
132,0.15008043875685564
133,0.15008323475642546
134,0.15013738036347998
135,0.15022066888912788
136,0.15023007850306488
137,0.1502314227336273
138,0.15032299171953975
139,0.15037116894289712
140,0.15057861060329072
141,0.15068249274115497
142,0.15072534681148508
143,0.15085401656092054
144,0.15090047316915797
145,0.15095574792988498
146,0.15103984299387035
147,0.15110291429185937
148,0.1511321647488978
149,0.15117975051080765
150,0.15119663404667172
151,0.1512077642757286
152,0.15122136788902038
153,0.15123798257877194
154,0.15123798257877194
155,0.1512649747284655
156,0.1512827185718895
