generation,hv
1,0.06569359320759266
2,0.06694819424964935
3,0.06790477766654184
4,0.07004938683181762
5,0.07123139354457933
6,0.07209868798905901
7,0.07318906058620449
8,0.0735982092427002
9,0.0747488802808857
10,0.0757389194214745
11,0.07640718012445025
12,0.07736521326623215
13,0.07764197288716974
14,0.07820948564316221
15,0.07836777834717877
16,0.07887872803399057
17,0.07911497071992027
18,0.07934543433837014
19,0.07953975498657766
20,0.07976438499933365
21,0.07994642562494841
22,0.08019509509084677
23,0.08086159073889561
24,0.0815572296253165
25,0.0819720006758772
26,0.0825442156175233
27,0.08298456509046599
28,0.08307186490547237
29,0.08338942208531916
30,0.08377332252352879
31,0.08397035917479517
32,0.08418486193700696
33,0.08437978151396495
34,0.08465766363050775
35,0.08500337145323117
36,0.08527033204451266
37,0.08565453095549362
38,0.0863176640747463
39,0.08643086160858775
40,0.08651172888914975
41,0.0866467625322866
42,0.08688751800752664
43,0.08720894045934263
44,0.0878293086775653
45,0.08799126535796106
46,0.0883291543839998
47,0.08874519270433383
48,0.08938843623273018
49,0.08946820580778428
50,0.08968397782297725
51,0.08973412918139527
52,0.08996590469179362
53,0.09019043157774491
54,0.0903058959180824
55,0.09035448054235176
56,0.09052853082380863
57,0.09060195413395696
58,0.09062724201639871
59,0.09080899904330055
60,0.09111351167395428
61,0.09115175882765444
62,0.09119968601854378
63,0.09123671647426905
64,0.0913339015884701
65,0.0914715253009716
66,0.09174339433151618
67,0.09201889659871933
68,0.09232628686386625
69,0.0924132297014717
70,0.09263148270960124
71,0.09276280676257988
72,0.09281560768659605
73,0.09283196815920239
74,0.09286721273631901
75,0.09335538528174242
76,0.09348401316373997
77,0.09352579439370956
78,0.09357408550322706
79,0.0936519660728678
80,0.09376896343282161
81,0.09393201781872527
82,0.09395631112246387
83,0.09401106352293853
84,0.09406023418510781
85,0.09417435093575671
86,0.0942421627594829
87,0.0942656806289783
88,0.09443420470194766
89,0.09460595942039562
90,0.09463645124006018
91,0.09469264444098927
92,0.09500218946139252
93,0.09502028325760126
94,0.09520094952022237
95,0.09525223626509619
96,0.09533031317230745
97,0.095395204722573
98,0.09539528405088434
99,0.09541949703470771
100,0.09552901670971549
101,0.0955420910070253
102,0.09554266911209408
103,0.09554981560134031
104,0.0956588682309152
105,0.09571464297500204
106,0.09571780321660434
107,0.0957681251308917
108,0.09621693595984085
109,0.09622094104795871
110,0.0962213644628204
111,0.09625326237680311
112,0.0963993890926745
113,0.09640219235687585
114,0.09640736753758573
115,0.09683164410305063
116,0.0968344592664987
117,0.09685153171069916
118,0.09686345872230648
119,0.0968750704038763
120,0.09694795626471539
121,0.09695119682623292
122,0.09700778865192637
123,0.09703082757674218
124,0.09703138882454479
125,0.0970490661471191
126,0.097334279191232
127,0.09742836455166812
128,0.09743779470467656
129,0.09763386156733704
130,0.09767056281057031
131,0.09778090055878857
132,0.09778523783421013
133,0.0977854163229106
134,0.09809997985060888
135,0.09811387321273314
136,0.09816223670933472
137,0.09829541605319438
138,0.09830225018721483
139,0.09830466176787904
140,0.09859635494342306
141,0.09861240603561525
142,0.09862015343681978
143,0.09863065948005054
144,0.09876354927557386
145,0.09888820479238196
146,0.09889997711378218
147,0.09924270715001939
148,0.09934199843088604
149,0.09936133867318643
150,0.09939594366579296
151,0.09940976464083315
152,0.09947370623457065
153,0.0994757737286845
154,0.09950350492311502
155,0.09954508783230631
156,0.09959202837732353
157,0.09965445480031479
158,0.09992910627137898
159,0.10013135280949148
160,0.10020894482239978
161,0.10025961776446474
162,0.10030677844554586
163,0.10031505040520901
164,0.10031505040520901
165,0.10032683165104427
166,0.10033235785953176
167,0.10033398012349831
168,0.1004245333908728
169,0.10042603567076847
170,0.10043056135092941
171,0.10043442265648303
172,0.10047221069758143
173,0.10052378996560325
174,0.10057274148331248
175,0.10061891452691767
176,0.10088131274869425
177,0.100894524878945
178,0.10089869556491278
179,0.10095331608206988
180,0.10116434922226523
181,0.101168474294454
182,0.10143626089177712
183,0.10148388068546008
184,0.10177000600515317
185,0.10177000600515317
186,0.10177000600515317
187,0.1018673547339963
188,0.10187683446719932
189,0.10187683446719932
190,0.10187946221751189
191,0.10191360611430891
192,0.10193723702664795
193,0.10194675840721443
194,0.10194683674392185
195,0.10194683674392185
196,0.10194833406579808
197,0.10201650385852905
198,0.10206566460465942
199,0.10215920160814349
200,0.1021614862635096
201,0.10228535147201613
202,0.10228535147201613
203,0.10234955385757712
204,0.1023510759695506
205,0.10246838072671077
206,0.10246838072671077
207,0.10247496497655055
208,0.10247496497655055
209,0.10253815989255773
210,0.10259877068882359
211,0.10259877068882359
212,0.10265345466862977
213,0.10265521873195281
214,0.10266110191784124
215,0.1027100524439466
216,0.10276925020466704
217,0.10287549857843667
218,0.10344073857830971
219,0.10345223126741256
220,0.10345322981253133
221,0.10345322981253133
222,0.10345322981253133
223,0.1034559735804992
224,0.10368104783179859
225,0.10387444827159475
226,0.10390046696610458
227,0.10396511854822844
228,0.10396519192691643
229,0.10397084208589034
230,0.10397084208589034
231,0.10397093926307172
232,0.10397093926307172
233,0.1039715381918222
234,0.10408295777988615
235,0.10411387202280846
236,0.10411387202280846
237,0.10411387202280846
238,0.10411387202280846
239,0.10411516904069859
240,0.10416427128219935
241,0.10416427128219935
242,0.10416950000951938
243,0.10417552995278377
244,0.10417573124837376
245,0.10417573124837376
246,0.10422029690207076
247,0.10422406499685861
248,0.10422554347826089
249,0.1042389459964588
250,0.1042389459964588
251,0.1043776009770075
252,0.10440407680091134
253,0.10440450914020803
254,0.10440680668642471
255,0.10440680668642471
256,0.1044633866128715
257,0.10446423344259487
258,0.10446476593388462
259,0.10446500193561081
260,0.10449206478901844
261,0.10449206478901844
262,0.10456636269379904
263,0.10456636269379904
264,0.10465559316158228
265,0.10465784013600048
266,0.1047627885170683
267,0.10480232872224304
268,0.10480232872224304
269,0.10485560164971158
270,0.10485560164971158
271,0.10485640286565595
272,0.10495668773362188
273,0.10495668773362188
274,0.10505370229195359
275,0.10505390358754356
276,0.10505398787387435
277,0.10505433890165194
278,0.10505433890165194
279,0.10506161132459244
280,0.10506161132459244
281,0.10510451604177114
282,0.1052088734269196
283,0.1052088734269196
284,0.1052089081330558
285,0.1052167378373833
286,0.10521841364796
287,0.10521972058188904
288,0.10521972058188904
289,0.10521972058188904
290,0.10521972058188904
291,0.10521979098576534
292,0.10521979098576534
293,0.10522190706846986
294,0.10522190706846986
295,0.10522190706846986
296,0.10522210737245595
297,0.10522210737245595
298,0.10522210737245595
299,0.10522210737245595
300,0.10522387143577898
301,0.10522387143577898
302,0.10525158081492389
303,0.10525391802529623
304,0.10525391802529623
305,0.10525391802529623
306,0.10525391802529623
307,0.10525391802529623
308,0.10525442770969647
309,0.1053713764810596
310,0.10537181278677187
311,0.10537215687332223
312,0.10538478792369248
313,0.10538478792369248
314,0.10538478792369248
315,0.10538762093601058
316,0.10538900323183538
317,0.10543437109308068
318,0.10543622737556563
319,0.10543622737556563
320,0.10543622737556563
321,0.10543639793143497
322,0.10543639793143497
323,0.10552089150742831
324,0.10552089150742831
325,0.10562503272292843
326,0.10562614133607916
327,0.1056278111970325
328,0.1056278111970325
329,0.10602022554625477
330,0.10602097718200454
331,0.10602110113249098
332,0.10602352758721355
333,0.10602352758721355
334,0.10602352758721355
335,0.10602352758721355
336,0.10602357815901202
337,0.10602731154766364
338,0.1060294544036732
339,0.1060294544036732
340,0.10607822148305865
341,0.10607827106325322
342,0.10607951552613708
343,0.10607951552613708
344,0.10609855134604278
345,0.10609855134604278
346,0.10609855134604278
347,0.10612004436039171
348,0.10612004436039171
349,0.10612004436039171
350,0.10614182493986914
351,0.10620333512086462
352,0.10625548257791625
353,0.10630468199659841
354,0.10630607222525432
355,0.10631403480450333
356,0.10631403480450333
357,0.10631403480450333
358,0.10631403480450333
359,0.10631683806870469
360,0.10631683806870469
361,0.10631704134750246
362,0.10631797742157605
363,0.10631983667887267
364,0.10631983667887267
365,0.10631983667887267
366,0.10631983667887267
367,0.10632206183800526
368,0.10632206183800526
369,0.10640630057179848
370,0.10640630057179848
371,0.10640630057179848
372,0.10641309504166324
373,0.10641309504166324
374,0.10645988684609672
375,0.10646029439529613
376,0.10646029439529613
377,0.10646029439529613
378,0.10646142581533638
379,0.10646142581533638
380,0.10650651106947255
381,0.10654119935680605
382,0.10654119935680605
383,0.10654172193205687
384,0.10654519353728112
385,0.10654519353728112
386,0.10654519353728112
387,0.10654519353728112
388,0.10654519353728112
389,0.10654519353728112
390,0.10654550192609138
391,0.106595126742843
392,0.106595126742843
393,0.10659972282688022
394,0.10659987652548342
395,0.10664923360918431
396,0.10665250788523414
397,0.10665250788523414
398,0.10667102707951233
399,0.1066963179367658
400,0.10669728078414448
401,0.10669999083758001
402,0.10669999083758001
403,0.10670477235154499
404,0.10673625577510105
405,0.10673752998610167
406,0.10673752998610167
407,0.10674191981652947
408,0.10683679647687103
409,0.10686768493809216
410,0.10686907417514423
411,0.10687362266219465
412,0.10687362266219465
413,0.10687362266219465
414,0.10687514774897983
415,0.10687807893008318
416,0.10687807893008318
417,0.10688657995024527
418,0.1069164143365297
419,0.10691895085928424
420,0.10692351719520472
421,0.10692954713846911
422,0.10693367518546955
423,0.10699177722388985
424,0.1069926022383276
425,0.1069926022383276
426,0.1069926022383276
427,0.1069926022383276
428,0.10700494968998493
429,0.107007563557843
430,0.107007563557843
431,0.107007563557843
432,0.107007563557843
433,0.10700844410209867
434,0.10700844410209867
435,0.10700878223902568
436,0.10700878223902568
437,0.10700896965216118
438,0.10732527542789687
439,0.10732599632392602
440,0.10732599632392602
441,0.10732599632392602
442,0.10732599632392602
