n_nodes,influence,communities,nodes
1.2020792722547107,34.24,39,"[277, 2940, 1603, 2433, 362, 1484, 143, 640, 911, 3040, 3002, 577, 2630, 3006, 1019, 78, 563, 602, 1358, 1725, 3410, 93, 193, 865, 1170, 235, 2858, 977, 517, 3337, 398, 33, 2092, 1585, 2889, 988, 1384]"
1.3320337881741389,36.5,39,"[857, 2027, 1259, 3071, 1510, 2252, 1533, 143, 253, 602, 198, 2102, 78, 362, 1917, 3119, 1224, 1484, 2379, 988, 1252, 517, 563, 553, 3006, 2433, 679, 235, 3337, 398, 2889, 911, 1065, 2630, 2858, 2092, 865, 1585, 1603, 1384, 3179]"
1.0396361273554255,31.46,38,"[2568, 2940, 253, 738, 3071, 886, 1211, 242, 471, 1872, 420, 3465, 93, 2433, 517, 1252, 3337, 3496, 3179, 143, 2630, 679, 2858, 2092, 1603, 2889, 1384, 865, 1917, 1484, 362, 235]"
1.5919428200129953,38.78,42,"[857, 253, 1170, 3071, 1510, 1157, 3453, 1567, 711, 1441, 2630, 2955, 1259, 1381, 3455, 2858, 886, 3006, 1065, 362, 988, 640, 2433, 517, 3337, 2379, 398, 1484, 420, 143, 911, 33, 679, 738, 2092, 1585, 2960, 1603, 1917, 1224, 2889, 1358, 1872, 602, 865, 1252, 1384, 3179, 235]"
1.0396361273554255,30.59,39,"[857, 253, 2245, 3071, 3453, 2102, 235, 1843, 2433, 517, 3337, 398, 143, 1065, 2858, 2092, 225, 1917, 1259, 193, 1603, 1224, 2889, 1484, 93, 865, 738, 1252, 1384, 362, 886, 3179]"
1.0396361273554255,32.55,37,"[362, 2060, 1213, 2940, 1876, 253, 886, 1381, 1603, 738, 2173, 1384, 235, 2746, 93, 640, 3179, 143, 517, 1282, 1585, 1224, 563, 129, 865, 679, 2889, 2858, 2092, 911, 1484, 2433]"
2.079272254710851,44.3,41,"[362, 2060, 2940, 253, 1603, 1876, 738, 1282, 1213, 886, 2173, 3398, 640, 239, 711, 2433, 3179, 143, 1917, 1157, 1224, 2630, 375, 667, 691, 517, 398, 3337, 911, 2858, 33, 2889, 34, 988, 1065, 563, 1252, 420, 3006, 2087, 679, 553, 2092, 3121, 1585, 3002, 1726, 2252, 2111, 865, 1384, 3383, 93, 1725, 2500, 3071, 2379, 1484, 78, 1358, 1872, 2513, 602, 1259]"
2.144249512670565,44.35,44,"[857, 253, 3453, 3071, 1444, 1979, 3460, 420, 1358, 3093, 886, 1510, 1259, 771, 679, 1499, 1508, 2377, 310, 2500, 590, 2922, 1531, 1876, 1282, 1007, 1917, 362, 1726, 640, 2102, 1281, 239, 2523, 2433, 715, 129, 738, 235, 143, 517, 711, 1288, 3337, 1803, 398, 911, 667, 3231, 2111, 3179, 33, 2173, 2858, 2092, 1224, 1585, 1213, 1603, 2889, 1484, 2719, 977, 93, 865, 1384]"
1.0721247563352825,32.83,36,"[2433, 143, 253, 1322, 2102, 1533, 1224, 1213, 1089, 33, 2379, 420, 1603, 1484, 517, 1384, 2889, 1259, 911, 2858, 362, 679, 2092, 1585, 1917, 738, 1358, 1872, 602, 865, 2339, 3179, 235]"
1.6569200779727096,40.06,41,"[857, 253, 1170, 3071, 2940, 1824, 375, 3465, 3273, 444, 2102, 544, 2433, 517, 3337, 2858, 398, 143, 1259, 911, 34, 420, 679, 553, 2092, 1917, 814, 3121, 563, 1585, 362, 3002, 1725, 3006, 1603, 1224, 2889, 988, 2379, 1484, 78, 1358, 2611, 93, 602, 2523, 865, 1252, 1384, 235, 3179]"
2.111760883690708,44.81,42,"[857, 253, 3453, 3071, 1876, 2940, 640, 2433, 1282, 738, 517, 1157, 1213, 2173, 1259, 886, 3337, 420, 398, 1381, 143, 911, 93, 239, 667, 33, 1917, 3179, 34, 375, 679, 711, 2087, 1065, 2858, 553, 1224, 865, 2092, 3121, 1585, 839, 1603, 1484, 563, 3383, 3002, 3006, 2630, 1726, 2111, 1725, 2500, 2889, 1252, 988, 2379, 2252, 78, 1358, 1872, 2513, 602, 1384, 2523]"
1.8843404808317088,42.94,42,"[362, 1282, 1876, 2940, 2060, 253, 375, 3465, 444, 1603, 235, 1917, 563, 93, 988, 3337, 143, 420, 3006, 2523, 34, 814, 398, 1252, 3179, 1224, 1585, 3071, 3121, 3273, 3002, 1384, 1725, 2102, 2889, 2092, 2433, 1484, 2858, 679, 865, 1726, 2379, 1259, 2252, 1007, 244, 1696, 2500, 911, 78, 1065, 1358, 1872, 2596, 517, 2513, 602]"
1.6569200779727096,40.03,42,"[2568, 2940, 253, 1108, 1922, 2942, 1603, 1384, 1524, 2889, 444, 3093, 235, 1259, 865, 143, 1585, 563, 3460, 553, 2022, 362, 1484, 1917, 420, 93, 2858, 886, 2630, 2513, 3379, 640, 2379, 911, 679, 1252, 3179, 2433, 33, 738, 2092, 1224, 1358, 1872, 988, 602, 517, 3337, 398, 1065, 3006]"
0.5523066926575697,22.41,34,"[857, 253, 1444, 3316, 420, 3453, 1384, 2889, 143, 235, 1603, 2858, 911, 865, 679, 362, 1484]"
1.267056530214425,34.65,39,"[857, 253, 3453, 3071, 1444, 1979, 1533, 2102, 3008, 2252, 1224, 563, 988, 1725, 78, 1065, 3119, 235, 3337, 1872, 602, 1484, 398, 3190, 2433, 865, 1603, 2630, 679, 1384, 2889, 362, 911, 143, 2092, 2858, 33, 1585, 3179]"
1.3970110461338532,37.32,38,"[362, 2060, 2940, 253, 1876, 239, 886, 1381, 2173, 2565, 1224, 1065, 1213, 738, 235, 1282, 193, 1358, 977, 335, 1917, 1603, 1252, 3179, 2433, 3337, 398, 143, 33, 679, 2858, 2092, 1585, 563, 1725, 2889, 1484, 78, 1872, 3071, 602, 865, 1384]"
0.7797270955165692,25.8,37,"[857, 253, 3456, 3071, 3453, 911, 1252, 3337, 1979, 1444, 1384, 2477, 2433, 420, 2889, 517, 679, 1484, 2092, 362, 1603, 563, 2858, 1762]"
1.9818063677712798,42.65,44,"[2433, 143, 1500, 1120, 2940, 679, 1722, 1922, 420, 2942, 865, 2630, 1603, 362, 2858, 1484, 1384, 1524, 2889, 3121, 3444, 235, 1259, 1585, 886, 2513, 1224, 1872, 1917, 3048, 2111, 3002, 194, 911, 1358, 3040, 577, 1252, 3179, 977, 3071, 2092, 563, 1019, 602, 78, 988, 93, 1725, 1170, 640, 3460, 553, 3006, 33, 517, 1007, 1213, 193, 3337, 398]"
1.7868745938921378,39.94,43,"[857, 253, 1725, 3071, 1065, 1979, 1170, 3453, 2630, 1524, 577, 1444, 3093, 2173, 3460, 2087, 2379, 1259, 738, 345, 1252, 420, 715, 239, 1288, 1498, 988, 1080, 1872, 640, 2433, 3006, 129, 1282, 517, 3337, 1384, 398, 143, 2858, 911, 3231, 33, 2092, 1917, 1585, 563, 1603, 1224, 1358, 235, 977, 2889, 865, 1484]"
1.5269655620532814,38.58,40,"[362, 1824, 2940, 2060, 253, 375, 1603, 3465, 1876, 3273, 444, 2375, 235, 129, 563, 911, 33, 1259, 553, 93, 143, 988, 3121, 1917, 1585, 3002, 865, 2523, 3006, 2379, 1872, 1358, 1384, 3071, 420, 3337, 1224, 2889, 298, 602, 2433, 1484, 679, 517, 2858, 2092, 1725]"
1.5594541910331383,37.51,44,"[857, 253, 3460, 3071, 3465, 3453, 3002, 1979, 129, 1444, 3444, 3093, 1358, 420, 2513, 1259, 3307, 93, 640, 886, 1917, 362, 345, 517, 911, 553, 235, 1213, 602, 679, 2433, 1282, 1224, 3337, 398, 143, 2858, 33, 865, 2092, 1585, 3112, 1603, 2889, 1484, 738, 1384, 3179]"
0.9421702404158543,29.06,37,"[857, 956, 3460, 3071, 235, 1872, 2630, 1308, 1065, 3006, 2433, 988, 1282, 1603, 865, 517, 738, 1358, 679, 1384, 3337, 2858, 2889, 362, 1484, 398, 143, 911, 1213]"
1.6244314489928524,40.0,40,"[362, 239, 2940, 253, 2060, 886, 444, 1876, 420, 3006, 2523, 34, 3255, 93, 1224, 988, 235, 1065, 3121, 3273, 509, 2102, 1726, 1282, 2379, 3179, 2252, 1252, 1917, 1603, 1007, 1259, 2433, 3337, 398, 143, 679, 2858, 2092, 3071, 1585, 563, 1725, 2889, 1484, 78, 1872, 602, 1384, 865]"
1.2345679012345678,33.33,40,"[2568, 2940, 3071, 253, 738, 2960, 1381, 129, 3453, 886, 3093, 420, 3444, 1444, 93, 3002, 517, 1684, 1872, 2433, 3337, 3465, 398, 143, 911, 1649, 679, 1065, 2858, 2092, 1603, 1224, 2889, 1484, 602, 1384, 988, 362]"
1.5269655620532814,37.84,43,"[2568, 2940, 253, 3465, 1979, 129, 3453, 3002, 2513, 1603, 1384, 3444, 1444, 1259, 420, 93, 2889, 235, 1917, 1252, 288, 1007, 345, 3071, 640, 1282, 2433, 362, 517, 3337, 398, 886, 143, 911, 553, 2779, 33, 1484, 1213, 865, 2858, 602, 1224, 1585, 2092, 738, 3179]"
0.8447043534762833,29.21,35,"[857, 253, 1444, 2940, 2171, 886, 2173, 1384, 2889, 143, 1381, 235, 640, 911, 738, 2858, 1282, 1603, 362, 1484, 3179, 1224, 2433, 679, 865, 3426]"
1.6569200779727096,40.21,40,"[362, 1876, 2940, 253, 2060, 239, 1381, 2173, 886, 2565, 1065, 1282, 335, 1725, 1224, 78, 1872, 235, 738, 1213, 129, 1259, 93, 1358, 977, 193, 3179, 517, 1252, 911, 553, 3002, 1603, 2513, 1917, 2433, 3337, 398, 143, 3071, 33, 679, 2858, 2092, 934, 563, 2889, 1484, 602, 1384, 865]"
1.299545159194282,35.41,39,"[857, 253, 2940, 3071, 239, 3172, 1876, 886, 362, 1358, 2433, 865, 1603, 517, 1070, 1224, 2889, 2858, 2092, 1484, 143, 911, 1384, 1282, 3127, 1148, 1917, 640, 345, 738, 129, 193, 398, 33, 563, 3179, 3337, 420, 679, 1252]"
2.2742040285899936,45.48,45,"[362, 2060, 2940, 3465, 253, 1603, 3453, 1979, 1213, 738, 886, 1444, 3002, 3444, 1282, 3093, 2173, 3179, 129, 143, 3307, 1224, 1358, 1726, 1252, 640, 1384, 2433, 1259, 420, 3071, 2102, 93, 2889, 679, 517, 1484, 1499, 2858, 2513, 2092, 563, 715, 3337, 444, 235, 590, 117, 911, 602, 2630, 1917, 1157, 661, 1065, 390, 345, 865, 1288, 2111, 1872, 1007, 731, 398, 1524, 1501, 1585, 33, 977, 553]"
1.5269655620532814,38.75,39,"[857, 253, 2940, 3071, 1876, 239, 1603, 3172, 911, 1148, 1484, 865, 129, 1259, 2513, 193, 288, 362, 640, 2433, 1282, 517, 3337, 398, 143, 2889, 33, 420, 679, 2463, 553, 886, 2858, 2092, 1358, 1585, 563, 1213, 1224, 977, 345, 988, 738, 1252, 1384, 3179, 1007]"
1.949317738791423,41.03,46,"[857, 253, 3456, 3071, 2477, 143, 3453, 3465, 911, 1259, 1979, 1252, 3337, 3002, 3444, 1384, 3093, 1444, 3460, 1358, 2889, 598, 420, 362, 1484, 563, 2433, 2092, 78, 679, 517, 1224, 27, 2858, 513, 1726, 340, 886, 1603, 93, 193, 3231, 2379, 235, 1917, 129, 640, 1282, 1381, 398, 33, 1065, 865, 1596, 1585, 1213, 3179, 988, 738, 977]"
1.3320337881741389,35.82,41,"[857, 253, 3456, 3071, 2477, 3453, 2598, 1917, 235, 1252, 911, 3460, 2630, 1384, 1979, 3337, 1444, 1872, 1358, 1213, 2889, 420, 362, 398, 1484, 594, 679, 2433, 2092, 1603, 129, 1585, 563, 517, 1224, 2858, 143, 602, 988, 865, 3179]"
1.0071474983755686,31.43,36,"[2568, 2940, 253, 1213, 1876, 738, 1282, 2173, 1420, 640, 1603, 1384, 3179, 239, 420, 1252, 563, 2889, 2618, 2433, 517, 679, 1224, 3337, 2858, 2092, 143, 1484, 362, 911, 886]"
2.014294996751137,44.18,41,"[362, 1876, 2940, 2060, 194, 771, 253, 799, 738, 1533, 2102, 2377, 1726, 715, 1000, 1603, 193, 1499, 2523, 772, 590, 235, 711, 129, 3179, 2630, 2111, 1213, 1725, 1259, 1358, 2379, 2252, 420, 78, 93, 1872, 640, 2433, 2500, 517, 3337, 398, 143, 911, 33, 679, 553, 2858, 2092, 3264, 3002, 1224, 1917, 2889, 1484, 2513, 1252, 865, 1384, 988, 602]"
0.9746588693957114,30.94,36,"[2568, 1291, 253, 1876, 1407, 3071, 2433, 1384, 517, 420, 1224, 2092, 1019, 1484, 1917, 911, 1979, 865, 33, 1603, 143, 2889, 362, 2858, 1196, 2346, 679, 1252, 398, 602]"
1.5594541910331383,38.68,40,"[857, 3071, 1000, 242, 253, 771, 799, 345, 1533, 602, 1259, 2102, 2377, 193, 886, 362, 2433, 2858, 1282, 3112, 3179, 738, 640, 129, 2092, 517, 3337, 420, 235, 1358, 398, 911, 143, 33, 1484, 679, 553, 1917, 1585, 3002, 1213, 1224, 1603, 2889, 2513, 1814, 865, 1384]"
1.8518518518518516,42.17,41,"[857, 253, 3172, 3071, 721, 1148, 288, 1876, 239, 2463, 345, 1603, 1725, 1726, 911, 865, 1484, 1259, 93, 78, 2523, 2513, 362, 2630, 129, 2087, 193, 1065, 903, 1872, 640, 2433, 1282, 517, 886, 3337, 2889, 398, 143, 33, 420, 679, 553, 2858, 1358, 2092, 1585, 563, 977, 738, 1007, 3179, 1252, 1384, 988, 1213, 1224]"
2.046783625730994,43.15,44,"[857, 253, 3460, 3071, 3465, 1979, 1444, 3453, 3444, 3093, 147, 129, 772, 3002, 2680, 362, 345, 2523, 235, 1259, 988, 715, 1358, 590, 93, 1499, 2513, 2607, 2630, 2500, 2111, 1725, 1917, 1252, 1726, 1876, 420, 711, 2379, 2252, 78, 1872, 602, 640, 517, 3337, 398, 865, 911, 143, 33, 679, 3179, 553, 2858, 2092, 1213, 1384, 1585, 1603, 1224, 2889, 1484]"
1.364522417153996,34.04,43,"[857, 253, 2767, 3071, 3040, 1444, 1259, 3453, 3444, 1979, 1019, 1358, 598, 3093, 78, 738, 420, 1252, 1484, 602, 3208, 1213, 886, 1224, 640, 3460, 2433, 3465, 517, 3337, 398, 143, 362, 679, 1065, 2858, 2092, 563, 1603, 2889, 865, 1384]"
0.5523066926575697,24.33,31,"[660, 1291, 253, 1876, 2433, 2102, 517, 679, 1603, 2092, 1384, 2889, 1484, 911, 362, 2858, 143]"
0.48732943469785583,22.6,32,"[857, 253, 3453, 2433, 2889, 362, 143, 2092, 1603, 517, 679, 1384, 3196, 1484, 911]"
1.5594541910331383,38.34,42,"[857, 253, 1444, 3071, 3453, 3465, 1979, 78, 1917, 602, 1259, 3263, 2433, 1282, 3112, 235, 1533, 738, 2102, 2377, 3179, 1814, 193, 640, 1358, 129, 517, 3337, 398, 911, 420, 143, 362, 33, 679, 553, 1384, 2858, 1224, 2092, 1585, 3002, 1213, 1603, 2889, 1484, 2513, 865]"
1.7218973359324234,41.24,40,"[532, 362, 1224, 1603, 239, 143, 2173, 1384, 911, 1876, 1917, 2433, 1282, 2889, 679, 1381, 242, 886, 2858, 1484, 345, 235, 2092, 193, 2671, 738, 640, 1065, 1909, 1252, 34, 1725, 3179, 3006, 420, 1281, 129, 517, 3337, 398, 33, 1585, 1726, 2111, 2500, 865, 1872, 2513, 602, 2523, 93, 1259, 3071]"
0.5847953216374269,22.84,34,"[3450, 1007, 2433, 362, 1484, 143, 953, 911, 235, 1943, 1384, 3337, 2858, 2889, 563, 679, 1603, 2092]"
0.6822612085769979,27.35,33,"[2568, 1291, 253, 1044, 1876, 3071, 1484, 2433, 679, 517, 1725, 1224, 2092, 865, 1603, 1384, 911, 2889, 362, 2858, 143]"
1.461988304093567,37.35,41,"[857, 253, 3465, 3071, 1444, 1979, 3453, 78, 3263, 1917, 1282, 204, 563, 1259, 602, 2379, 1252, 93, 640, 235, 2433, 517, 738, 3337, 3179, 398, 1533, 2102, 2377, 911, 143, 420, 679, 2858, 2092, 1585, 1213, 1603, 362, 1224, 2889, 1484, 2513, 1384, 865]"
0.7472384665367122,26.65,36,"[857, 253, 3453, 3071, 879, 2433, 517, 2092, 362, 886, 420, 865, 1603, 1384, 2858, 2889, 1484, 911, 143, 3337, 398, 1065, 235]"
0.4223521767381415,21.34,29,"[1282, 1917, 2433, 1603, 679, 1384, 2889, 362, 2858, 2092, 1484, 143, 911]"
0.9746588693957114,30.63,37,"[2568, 2940, 3086, 1213, 1876, 738, 1282, 1917, 1979, 33, 1196, 1603, 865, 3071, 398, 420, 1252, 602, 2889, 2433, 517, 679, 1224, 3337, 2858, 2092, 1484, 143, 362, 911]"
0.9746588693957114,30.28,38,"[3487, 253, 911, 362, 1444, 2824, 1384, 1603, 33, 1196, 1252, 2433, 2889, 3071, 1484, 1282, 517, 3337, 398, 143, 420, 679, 2858, 2092, 1979, 676, 1213, 1224, 865, 738]"
2.2742040285899936,46.17,41,"[362, 2060, 2940, 1603, 253, 738, 2173, 3179, 1876, 1213, 886, 235, 193, 2671, 1282, 563, 1381, 420, 1917, 3006, 239, 143, 2433, 1663, 1224, 677, 3040, 2955, 345, 640, 2087, 375, 590, 444, 2858, 1499, 988, 2889, 1288, 1252, 117, 1065, 390, 3231, 1524, 1501, 977, 865, 517, 911, 1441, 2092, 244, 1007, 1384, 3071, 1585, 93, 1725, 2252, 1726, 2111, 2379, 1484, 78, 1872, 1259, 2513, 602, 2523]"
1.7218973359324234,41.3,39,"[362, 2060, 2940, 253, 1603, 1213, 2173, 1876, 1917, 563, 886, 738, 1725, 239, 242, 1381, 1281, 129, 2671, 1726, 2111, 3179, 2500, 1872, 1282, 193, 2523, 235, 3071, 640, 1065, 2433, 1224, 517, 143, 1658, 398, 345, 911, 33, 3006, 420, 679, 2858, 2092, 1585, 2889, 2513, 602, 93, 865, 1384, 1259]"
1.7218973359324234,39.9,44,"[3394, 2940, 3453, 253, 3071, 1979, 1213, 1065, 1444, 3465, 738, 3002, 3444, 2513, 3093, 1484, 3307, 2173, 886, 1358, 2523, 3179, 420, 1282, 640, 129, 2433, 865, 2889, 362, 679, 2858, 143, 1384, 2092, 1603, 517, 1224, 3337, 1252, 398, 1259, 911, 1726, 33, 93, 1917, 1096, 2207, 1872, 345, 235, 602]"
0.6822612085769979,25.1,35,"[3394, 1484, 911, 2433, 3453, 362, 3071, 1876, 2940, 2637, 1384, 143, 2889, 563, 865, 1603, 2858, 517, 679, 3337, 2092]"
1.1695906432748537,33.37,39,"[857, 253, 640, 362, 738, 2433, 1603, 517, 679, 1384, 2858, 2889, 1484, 911, 2092, 143, 129, 3337, 398, 93, 33, 420, 1065, 553, 1252, 3071, 988, 1007, 1585, 563, 2598, 1872, 2513, 359, 865, 1259]"
0.8122157244964261,28.11,36,"[3472, 2940, 253, 1213, 3071, 3453, 2102, 1778, 1585, 865, 2513, 2433, 1603, 1384, 420, 517, 679, 1224, 2889, 2858, 2092, 1484, 362, 143, 911]"
1.0721247563352825,32.23,40,"[362, 2060, 2940, 3465, 253, 3453, 1213, 1603, 738, 886, 1979, 1444, 3002, 3444, 2433, 517, 398, 143, 911, 33, 420, 679, 2858, 1224, 2092, 1917, 1252, 2889, 1384, 1484, 3071, 831, 865]"
1.949317738791423,41.79,44,"[3394, 1484, 2907, 911, 3465, 3071, 2433, 1384, 1979, 362, 1444, 2889, 3453, 3444, 3093, 2858, 143, 147, 2691, 771, 977, 2377, 1000, 1533, 2102, 235, 3002, 1259, 2523, 1288, 640, 988, 129, 517, 3337, 1358, 93, 590, 1499, 1917, 715, 398, 2513, 33, 679, 1252, 2092, 1585, 1213, 1726, 2111, 1603, 1876, 2500, 711, 1224, 1872, 602, 865, 3179]"
0.8122157244964261,28.41,35,"[857, 253, 1876, 3071, 1407, 1252, 3453, 602, 2921, 1384, 143, 2513, 420, 362, 679, 2092, 2433, 865, 1603, 517, 1224, 2889, 2858, 1484, 911]"
2.3391812865497075,46.67,44,"[362, 1876, 2940, 2060, 215, 242, 253, 2173, 193, 2671, 239, 3460, 1603, 2102, 988, 677, 1224, 886, 1441, 1585, 563, 477, 3040, 977, 143, 2087, 3006, 3179, 34, 1213, 2252, 1358, 2111, 235, 2500, 814, 640, 129, 602, 1282, 1917, 1007, 244, 2433, 398, 517, 738, 911, 33, 420, 679, 1065, 3071, 2858, 2889, 1872, 1259, 2523, 1252, 1384, 865, 93, 2513, 1484, 2092, 3337, 1726, 1725, 78, 3477, 3121, 3002]"
2.2742040285899936,45.08,46,"[2568, 2940, 1019, 3465, 3453, 3071, 1979, 738, 1444, 1213, 1872, 886, 3002, 3444, 1282, 3093, 2173, 420, 3179, 1252, 2630, 129, 3307, 865, 1224, 1358, 143, 1384, 1603, 2889, 362, 1726, 2433, 679, 1484, 640, 2858, 1259, 2092, 2102, 93, 517, 1499, 2513, 563, 715, 911, 3337, 444, 235, 590, 117, 602, 1917, 1157, 661, 1065, 390, 345, 1288, 2111, 1007, 731, 398, 1524, 1501, 1585, 33, 977, 553]"
1.7218973359324234,40.68,42,"[857, 253, 3453, 2940, 2060, 2433, 2889, 362, 143, 886, 2092, 2420, 2379, 1533, 1603, 517, 911, 1484, 679, 1384, 1979, 2377, 1444, 1585, 563, 738, 1827, 1490, 1213, 129, 1358, 3179, 640, 1282, 1065, 1726, 3071, 398, 1224, 1252, 1917, 33, 1259, 420, 3337, 1872, 2858, 2513, 2523, 235, 602, 93, 865]"
2.2092267706302793,44.33,45,"[362, 2060, 2940, 3465, 253, 3453, 1979, 1603, 1213, 738, 886, 1444, 3002, 3444, 1282, 3093, 2173, 3179, 129, 3307, 143, 1224, 1358, 1726, 1252, 640, 1259, 420, 3071, 1384, 93, 1499, 2102, 2433, 2513, 563, 715, 2889, 3337, 1484, 444, 679, 2858, 235, 2092, 517, 590, 117, 602, 2630, 911, 1917, 1157, 661, 1065, 390, 345, 865, 2714, 2111, 1872, 1007, 731, 398, 1524, 1501, 1585, 33]"
0.9421702404158543,28.29,39,"[3487, 1007, 1876, 3465, 1585, 362, 129, 911, 1384, 1603, 3166, 640, 193, 2433, 517, 3337, 143, 1484, 3485, 1213, 420, 2889, 3453, 679, 2858, 1939, 1224, 865, 3071]"
1.6569200779727096,39.08,43,"[2568, 2940, 1019, 1872, 3465, 3071, 3453, 3002, 3444, 738, 1979, 3093, 2173, 886, 1213, 1444, 2630, 129, 3307, 1358, 1726, 3179, 2842, 1252, 640, 1282, 420, 2433, 517, 865, 3337, 1384, 398, 1224, 362, 143, 33, 679, 2858, 2889, 1259, 1603, 2092, 1585, 563, 1484, 2102, 602, 93, 235, 1917]"
1.4294996751137101,37.4,39,"[2568, 2940, 253, 1725, 1576, 3071, 1872, 1213, 886, 1499, 235, 711, 1259, 129, 420, 1288, 1358, 517, 1252, 143, 590, 93, 3337, 2433, 679, 2889, 2858, 865, 2092, 1484, 1603, 911, 1384, 362, 398, 33, 2500, 1585, 3002, 1224, 1917, 2513, 602, 988]"
0.5523066926575697,24.37,30,"[1282, 1917, 2433, 1603, 679, 1384, 2889, 362, 2858, 2092, 1484, 143, 911, 253, 1876, 2102, 561]"
1.461988304093567,37.33,42,"[3394, 2940, 3002, 3453, 3071, 253, 1065, 1533, 2377, 1979, 517, 1444, 1585, 3465, 563, 2102, 738, 1213, 3179, 192, 1490, 640, 2433, 1282, 602, 3337, 1917, 886, 398, 143, 33, 420, 679, 2858, 2092, 1603, 1224, 2889, 1484, 93, 865, 1252, 1384, 362, 1259]"
0.45484080571799845,21.5,30,"[1282, 1917, 2433, 1603, 679, 1384, 2889, 362, 2092, 2858, 1484, 911, 253, 2386]"
