generation,hv
1,0.2833265624730459
2,0.2856610429712432
3,0.2881908433818075
4,0.2897565077886456
5,0.29083281581534953
6,0.2928755024237092
7,0.29461056771722816
8,0.2956891183218616
9,0.29655885042005203
10,0.29750940157670475
11,0.2985010522865668
12,0.2993388276492607
13,0.3001518915282304
14,0.30161288792285523
15,0.3021904811192189
16,0.3023997308906485
17,0.30335407717918195
18,0.30401930342079386
19,0.3043682399213372
20,0.304968086391002
21,0.3055809570632579
22,0.3063551208404491
23,0.30717387741724017
24,0.308063533957805
25,0.3085673377149855
26,0.30889617726715995
27,0.3100664579344131
28,0.31105232969345675
29,0.31122388690506986
30,0.3114554330762993
31,0.3119422881195121
32,0.31216434646103947
33,0.312550026738429
34,0.31283272093705244
35,0.31351631906708743
36,0.3136400058652037
37,0.3140130932049887
38,0.3141408770204763
39,0.31435875209163505
40,0.3147515051148026
41,0.31495644223636765
42,0.31537731373665223
43,0.3156707895599371
44,0.3161452672980385
45,0.3161452672980385
46,0.3162900860804912
47,0.31637332022287756
48,0.31662392830650854
49,0.3168408977211957
50,0.3170582984008693
51,0.31720721420069337
52,0.31725754282461305
53,0.31744074419086055
54,0.31776686677362026
55,0.3178245700288084
56,0.31806521589125214
57,0.318172385240387
58,0.3182328917179871
59,0.3182868860942917
60,0.31863858269074846
61,0.3187295796028911
62,0.3188888888888888
63,0.319303722679363
64,0.3199112887922854
65,0.32006024771860814
66,0.32021045731339154
67,0.32028562680053124
68,0.32054632648484527
69,0.3206475012506684
70,0.32066315616967683
71,0.3207512204799116
72,0.320904362676603
73,0.32093217926822953
74,0.32131777329262196
75,0.3213545170694682
76,0.3217243267953561
77,0.3217651244630751
78,0.321838310131277
79,0.32192542565854165
80,0.32193556038572335
81,0.3222442598630302
82,0.3224209922544808
83,0.32244057168486595
84,0.32259285135158444
85,0.32262769756249027
86,0.32262769756249027
87,0.32268790215459986
88,0.3227037727061015
89,0.32273409063464953
90,0.32273409063464953
91,0.3229474805499491
92,0.3230323534992841
93,0.32305814314547426
94,0.3231542721109558
95,0.32328020148700165
96,0.32340958098293915
97,0.3236093860511652
98,0.3236142593455122
99,0.32362573099415193
100,0.32365570391071075
101,0.32368628059825066
102,0.32374118063102675
103,0.3240296969069674
104,0.32407989615139116
105,0.32414363711638966
106,0.32417684452034695
107,0.3242736203833082
108,0.32429125912125434
109,0.32429125912125434
110,0.32429125912125434
111,0.3243181269299107
112,0.3243329193189462
113,0.32438100536493636
114,0.3244457813659024
115,0.32455157066708057
116,0.3245519156790698
117,0.3245519156790698
118,0.3246173817040141
119,0.3246521847884214
120,0.32476983387672714
121,0.32481140782142176
122,0.32481140782142176
123,0.3248290034328692
124,0.32489468509030683
125,0.3250884524487226
126,0.3251835463782366
127,0.3252365057185737
128,0.3253108558022392
129,0.3253108558022392
130,0.3253108558022392
131,0.3254663268298573
132,0.32550613258810746
133,0.32552778209042765
134,0.32555314047163136
135,0.32555314047163136
136,0.3255756525039245
137,0.3255839327916645
138,0.3255839327916645
139,0.32560165778260797
140,0.32560165778260797
141,0.3256717383429074
142,0.3256717383429074
143,0.3256717383429074
144,0.32568032051613793
145,0.32571684866049094
146,0.32571684866049094
147,0.32582229294967996
148,0.32586981835118767
149,0.32589517673239143
150,0.3259634459797478
151,0.3259634459797478
152,0.32599712777519013
153,0.3260480601700909
154,0.32622237747761734
155,0.32622237747761734
156,0.32624631268436577
157,0.3263563715089099
158,0.3264580206662181
159,0.3265082199106419
160,0.3265082199106419
161,0.3265082199106419
162,0.32654768065690276
163,0.32656713070779203
164,0.32664997671169066
165,0.3266752919663958
166,0.3266753782193931
