n_nodes,influence,nodes,time
0.001979610016826685,1.3892111254082946,[7675],255980526410
0.00395922003365337,2.6258339107195883,"[7675, 41998]",255980526410
0.005938830050480056,4.348549935662675,"[7675, 41998, 37078]",255980526410
0.00791844006730674,4.118044145303376,"[7675, 41998, 37078, 3875]",255980526410
0.009898050084133426,5.230406809858457,"[7675, 41998, 37078, 3875, 725]",255980526410
0.011877660100960112,5.811145204394734,"[7675, 41998, 37078, 3875, 725, 26345]",255980526410
0.013857270117786797,5.986974166089281,"[7675, 41998, 37078, 3875, 725, 26345, 22766]",255980526410
0.01583688013461348,6.603820647332475,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078]",255980526410
0.017816490151440167,6.807126596060575,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616]",255980526410
0.019796100168266852,7.552786301098684,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197]",255980526410
0.021775710185093534,7.504563001088785,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288]",255980526410
0.023755320201920224,7.583589032960507,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958]",255980526410
0.02573493021874691,7.894407601702465,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531]",255980526410
0.027714540235573595,8.21175888349995,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346]",255980526410
0.029694150252400277,8.257468078788479,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455]",255980526410
0.03167376026922696,8.405087597743243,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329]",255980526410
0.03365337028605365,8.83689993071365,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579]",255980526410
0.035632980302880334,9.368385628031277,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464]",255980526410
0.03761259031970702,9.788577650202908,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167]",255980526410
0.039592200336533705,9.320083143620707,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783]",255980526410
0.04157181035336039,9.825952687320598,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868]",255980526410
0.04355142037018707,10.418746906859349,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740]",255980526410
0.04553103038701376,10.375591408492527,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117]",255980526410
0.04751064040384045,10.208551915272691,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948]",255980526410
0.049490250420667126,10.686786103137683,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669]",255980526410
0.05146986043749382,11.073760269226963,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084]",255980526410
0.0534494704543205,10.836385232109274,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410]",255980526410
0.05542908047114719,10.7018707314659,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407]",255980526410
0.05740869048797387,11.269979214094823,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016]",255980526410
0.059388300504800554,11.43242601207562,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016, 7591]",255980526410
0.061367910521627246,11.52552707116698,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016, 7591, 2190]",255980526410
0.06334752053845392,11.562822923883994,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016, 7591, 2190, 21716]",255980526410
0.06532713055528061,11.75613184202712,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016, 7591, 2190, 21716, 28049]",255980526410
0.0673067405721073,12.043472235969514,"[7675, 41998, 37078, 3875, 725, 26345, 22766, 9078, 14616, 16197, 18288, 40958, 10531, 11346, 13455, 37329, 11579, 13464, 32167, 15783, 27868, 1740, 46117, 23948, 45669, 20084, 48410, 36407, 15016, 7591, 2190, 21716, 28049, 4971]",255980526410
