generation,hv
1,0.006039812112280353
2,0.006378897319092911
3,0.006640366729845286
4,0.006781502910113242
5,0.0069788865870322216
6,0.007083485849969625
7,0.00716269229073919
8,0.00723337057613918
9,0.007286810489056174
10,0.007363640544958711
11,0.0074373851334129295
12,0.007474918599236108
13,0.0074965360357684245
14,0.007600493291503849
15,0.007631165904243189
16,0.007822234913309864
17,0.007920049980739783
18,0.00809256785632837
19,0.008105532568929534
20,0.00821594822547293
21,0.00827062424180866
22,0.00829911211362186
23,0.008396831359081335
24,0.008411760422076617
25,0.008448709373880082
26,0.008543889337122775
27,0.008585035291231715
28,0.00861451971153754
29,0.008680780604100033
30,0.008857265509265027
31,0.008920881715443245
32,0.008921197927945712
33,0.008931010097719246
34,0.008987564224675688
35,0.008988330800439247
36,0.008998986203552696
37,0.009005482933148843
38,0.009018639289690896
39,0.009044099187238046
40,0.00905983315478506
41,0.009071140147297534
42,0.009072155860184245
43,0.009080099501534109
44,0.009119817708283426
45,0.009132466208382123
46,0.0091887903626095
47,0.00920622996123043
48,0.009208414702156569
49,0.009211701395742821
50,0.009215380959407896
51,0.009221724373851334
52,0.009254869193428146
53,0.00926390520524108
54,0.009269644941270713
55,0.009275480499270794
56,0.009300164238857342
57,0.009305166145714557
58,0.009378949062956951
59,0.009426543835676818
60,0.009426965452346775
61,0.009430232981538939
62,0.009434104189144903
63,0.009438291609253335
64,0.009448027121450514
65,0.009450882616169767
66,0.009454935885519575
67,0.00945828965448514
68,0.009459535340100921
69,0.00946125055337188
70,0.00946125055337188
71,0.009467162768948316
72,0.009513243554535157
73,0.009515342055687895
74,0.009517325570476099
75,0.00952101471633822
76,0.00956288891742254
77,0.009568235783373355
78,0.009569903085659092
79,0.009572164484161587
80,0.009572164484161587
81,0.009576869342910417
82,0.009577128062230619
83,0.00957910199482178
84,0.009585186689945019
85,0.009585186689945019
86,0.009585608306614974
87,0.009586001176693797
88,0.009586758170260312
89,0.009601179376812234
90,0.009602214254093034
91,0.009604964344644798
92,0.009607014934812313
93,0.009609851265137475
94,0.009614105760625219
95,0.009618072790201626
96,0.00962494322548251
97,0.00962847905619192
98,0.009630855441058949
99,0.009631947811522018
100,0.009675498897089121
101,0.009715571645129083
102,0.009717833043631576
103,0.009718158838331086
104,0.009720362743651314
105,0.009721196394794183
106,0.00972547963687306
107,0.00972876633045931
108,0.009730117420242582
109,0.009737342396814109
110,0.009753392576863591
111,0.009753785446942416
112,0.009756976318558224
113,0.009756976318558224
114,0.0097611733208637
115,0.009761374547001635
116,0.009769318188351498
117,0.009769452339110122
118,0.00977549870544518
119,0.009776217370223515
120,0.009776255699011693
121,0.009776255699011693
122,0.009776322774391005
123,0.009776370685376227
124,0.009776840213031405
125,0.00977783676152403
126,0.009777942165691519
127,0.009779331584262967
128,0.009780078995632437
129,0.009782187078982218
130,0.00978410351839111
131,0.009787543527130073
132,0.009789967822982325
133,0.009790456515031593
134,0.009792095070726198
135,0.009792919139672021
136,0.009793695297632622
137,0.009795803380982404
138,0.009797748566982432
139,0.0097980647794849
140,0.009798754697672102
141,0.009799205060933194
142,0.009803641618164782
143,0.009804331536351983
144,0.009809266367829883
145,0.009820745839889152
146,0.0098253452944705
147,0.009829063186923752
148,0.00983238820929818
149,0.00983257985323907
150,0.00983500414909132
151,0.009835722813869654
152,0.009840322268451
153,0.009841366727928846
154,0.009841366727928846
155,0.009846675265091483
156,0.009846761504864882
157,0.009851811322707318
158,0.009851887980283672
159,0.009856918633732016
160,0.009859170450037468
161,0.009860943156490692
162,0.009879657187318537
163,0.009879657187318537
164,0.009880644153614115
165,0.009880902872934317
166,0.00988167903089492
167,0.009885703553653594
168,0.009885703553653594
169,0.009886987568057556
170,0.009889287295348229
171,0.009889287295348229
172,0.00989539115486555
173,0.009896224806008422
174,0.009896339792372956
175,0.00989723093669809
176,0.00989723093669809
177,0.009899885205279407
178,0.009899885205279407
179,0.0099005942878607
180,0.0099005942878607
181,0.0099005942878607
182,0.009904110954176018
183,0.009904781707969131
184,0.009904781707969131
185,0.00990516499585091
186,0.00990516499585091
187,0.00990516499585091
188,0.00990516499585091
189,0.009905260817821355
190,0.009905720763279488
191,0.009905950736008555
192,0.009905950736008555
193,0.009906017811387866
194,0.009906065722373089
195,0.009906065722373089
196,0.009906161544343534
197,0.009906544832225311
198,0.009906678982983932
199,0.009906678982983932
200,0.009906774804954378
201,0.009907100599653891
202,0.009907857593220404
203,0.009909831525811567
204,0.009910128573919944
