generation,hv
1,0.2565050932154526
2,0.25950530019663215
3,0.2613811410576738
4,0.26269692041573645
5,0.2639378908617809
6,0.2657430328656544
7,0.2666692884282736
8,0.2678439805437691
9,0.26948772158074485
10,0.2698243616848268
11,0.2703027691124943
12,0.27098753677612036
13,0.27163149957864546
14,0.27276075932524135
15,0.27339789174884305
16,0.2741634855630627
17,0.2754010851727553
18,0.2762653203033752
19,0.2769677848578482
20,0.27765244903088443
21,0.2780132467954878
22,0.2782017770812697
23,0.27840232705983237
24,0.27866077263117434
25,0.2792204645249044
26,0.27968998654622346
27,0.28032671979183615
28,0.2809886456038676
29,0.28152077943198456
30,0.28198150475317496
31,0.28226533508774526
32,0.2825140673280209
33,0.28289421783290714
34,0.2829809873002262
35,0.28348117210485074
36,0.28374783778589274
37,0.284050991292006
38,0.2842578541965433
39,0.2844368189949585
40,0.28470475613181745
41,0.2849396354174367
42,0.28513932790254143
43,0.28537902689276895
44,0.2855550052484513
45,0.2857408743476396
46,0.28586529960525725
47,0.28606706190215697
48,0.2862287881251939
49,0.2867215363917266
50,0.2867902245745797
51,0.2871318765800795
52,0.2872366977631249
53,0.28743009210662485
54,0.28748952527388044
55,0.28774857700439094
56,0.28805246972900245
57,0.2882610771891955
58,0.28839907449844027
59,0.2885756146601813
60,0.28883920519227074
61,0.2889893996067357
62,0.28916043998285007
63,0.28926728662458046
64,0.28939871967356107
65,0.28944381200195146
66,0.2895426307307914
67,0.28959749552772807
68,0.2899838850367391
69,0.29014173775484553
70,0.290231271899348
71,0.29033550170759476
72,0.2904893922145508
73,0.2905511465278907
74,0.2907527314123509
75,0.2909400345954257
76,0.29114423631336955
77,0.2912445186948358
78,0.2912548086163308
79,0.29137544907523766
80,0.29156511775750676
81,0.2916255562619199
82,0.29176655479826724
83,0.29186460473986897
84,0.2920088558376085
85,0.29209763597924276
86,0.29218810153905295
87,0.2923672437499075
88,0.29240491432457594
89,0.2924066293114918
90,0.292483537604045
91,0.29265781575718147
92,0.2927387601827348
93,0.2928324191664572
94,0.2929448986531439
95,0.2930944869084405
96,0.29317624447434176
97,0.2932797054953504
98,0.2933367140259318
99,0.29336248318277913
100,0.2934330489806177
101,0.2935021806945696
102,0.2935665961945031
103,0.29364110941912197
104,0.29380304262333845
105,0.29403465456319566
106,0.2940891201821433
107,0.2941055456171734
108,0.29417265187244035
109,0.29421339759606135
110,0.29426817368677827
111,0.29431512884578415
112,0.29450945460459194
113,0.29456433418589856
114,0.2946024630760359
115,0.29471133517645137
116,0.29475342627773904
117,0.2948282795428672
118,0.2949285323555936
119,0.29506882124218275
120,0.29510572302961313
121,0.2951335176451456
122,0.2951580892680259
123,0.2951850263901004
124,0.29522807847543575
125,0.29536626798148996
126,0.2953998285013084
127,0.29546767397507356
128,0.2954698472774583
129,0.29551561968686707
130,0.29565224204970514
131,0.29565831842576035
132,0.29566278330548945
133,0.29569921199308097
134,0.2957245228344595
135,0.29575622052366235
136,0.2957735773740002
137,0.29578828782211447
138,0.2958937151643283
139,0.2959136740637798
140,0.29593273111666346
141,0.29595592779313706
142,0.2960388385398956
143,0.29609646801401557
144,0.2961467200875234
145,0.2961648161563595
146,0.2961811381007998
147,0.2962332086518133
148,0.2962796315735005
149,0.29633431895799767
150,0.29640521001197534
151,0.2964170375079466
152,0.29648344889782524
153,0.2965420541403629
154,0.2965420541403629
155,0.2965738996732655
156,0.29663438253078844
157,0.2968169990685846
158,0.296946924111829
159,0.296946924111829
160,0.2969697511790535
161,0.29700172977128575
162,0.2970265675128254
163,0.29705374118481936
164,0.2970716450568459
165,0.2970955070299679
166,0.29711596859799816
167,0.2971303537899732
168,0.2971637221129821
169,0.29725384763228313
170,0.2972778870178447
171,0.2972911633820724
172,0.29730961427578756
173,0.2973338754268986
174,0.2974095566167447
175,0.29741152293794987
176,0.29744395984565103
177,0.29745416106092626
178,0.2974774464436197
179,0.2974930143851919
180,0.2974930143851919
181,0.2975171424769733
182,0.2975321929655967
183,0.2975562619198982
184,0.29764000059137474
185,0.29768967607445396
186,0.2977146616596933
187,0.2977548899303656
188,0.29777931370954613
189,0.29777931370954613
190,0.2978035896450271
191,0.297812312423306
192,0.2978422064193733
193,0.2978574491048063
194,0.2978574491048063
195,0.29788583509513733
196,0.29788644125430586
197,0.29789429175475673
198,0.2979639704903975
199,0.298037818418368
200,0.2980782980233297
201,0.2981298659057644
