,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13321,45989,136615,40197,136903,33659,49117,121456,47533,109791,33558,95126,45019,86456,106332,40212,13281,124361,69261,15283,113188,111312,25652,35370,90382,115999,18773,92864,18388,78160,88183,92662,55422,52844,101282,120911,18742,106359,51641,110878,23380,37066,153182,21867,83480,130006,93698,53037,129864,85997,4849,18101,63364,70126,27449,30785,20005,82837,28676,50947,12687,82460,76853,41290,26102,32026,65247,81732,59603,44790,6370,41632,86803,61574,24147,61254,71819,65829,79991,57092,69307,92063,50263,96340,42722,5172,47851,11894,24368,47031,47854,47806,1147,7878,48234,95997,64026,67225,62350,71015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121710,62295,59004,60020,15574,85590,59169,45360,103455,61724,52737,108886,75117,99136,106442,67723,80298,18231,51308,59288,29883,45237,41447,7907,16263,88999,87023,83306,8912,72767,82706,99338,5442,16775,116853,108965,120389,89481,72870,7401,41511,81824,20122,6774,44297,47748,105338,59486,37261,19849,26043,26045,122083,30295,83348,30345,34356,15682,3855,81299,22453,58155,35061,107623,33535,9675,52509,27825,14173,33515,111267,9380,43186,11111,13023,26422,13770,28209,3781,44643,85485,58786,78470,93836,135554,83404,19505,11747,27764,29057,51881,68398,17996,12899,117065,42000,70642,28605,43559,79955
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71705,29873,89694,37005,69763,86362,26634,117804,125307,87623,70423,97933,48136,94211,105572,21790,104975,94189,74286,76826,91764,76953,71033,85897,83280,57037,1732,17004,44628,62563,122109,38800,72217,68881,131449,76218,49921,103791,68932,88191,103500,65223,112488,19252,28979,46512,73354,82548,36304,51091,95888,133046,96240,55346,83169,65067,70821,44648,105026,85886,104637,95096,100433,53002,101861,36844,93441,15631,44442,36663,1066,13159,45237,3659,114634,1552,45132,54350,125769,90874,58397,15282,60842,40819,31948,24861,79313,1749,102836,36776,81198,69330,17115,63936,95892,1836,45790,56133,70833,63309
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62273,56700,75702,98812,22298,2018,94626,3618,100519,84002,90429,109589,40513,61890,1694,31517,95968,111392,60906,6177,64750,22958,73231,28434,82234,101465,72162,103339,72304,138190,96020,32552,64894,107027,29987,26232,133667,68254,132337,127713,114374,60269,100170,114554,37443,47405,111025,121285,107882,53174,15852,75558,122620,100866,128769,21706,37034,31494,49100,107205,7469,2641,48679,69974,73157,79089,82844,83041,142821,51450,82881,91887,88154,32804,102882,92639,67551,82595,37793,119657,59210,64185,117819,28961,57403,73404,66813,83566,1842,491,10343,38600,72331,116315,95083,84557,71778,56964,105210,110711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40757,26950,133165,82226,82591,53925,109090,86246,87981,72265,64710,131899,34537,92425,65679,108503,94383,16637,47085,45032,88693,70809,79629,140183,35228,112554,97524,52013,93162,88631,2018,29347,69870,21018,114360,145725,85717,81136,91158,26196,99010,14227,100647,24468,94887,129049,65411,111613,111061,44361,76882,26767,22634,2685,54743,16921,112019,58118,132621,75018,107521,89569,76270,66496,98037,53687,113029,58752,62147,153232,108674,42117,91611,48485,69838,53155,54845,74709,107229,110900,63668,114316,146118,75927,75267,90720,95580,68064,107061,25849,113782,15826,115822,77909,91034,118775,104069,93324,32041,42427
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105611,131519,68247,41719,119896,94329,135174,111134,50512,63121,115227,96006,101502,5194,83407,63025,39463,24326,82319,62399,47197,27449,91246,62746,73803,111235,63831,4687,22578,10646,57568,62857,95514,92976,50574,69724,26397,38054,89898,33693,101513,30213,108096,63761,109206,141512,117396,61427,144739,92314,76869,117829,57104,68580,98416,5900,26456,50797,109580,43783,101811,119837,95524,65886,100833,98307,91215,77927,137343,77994,104290,7469,88493,60014,4726,18388,111741,125486,59047,100594,96415,70247,65539,49957,125887,62970,70637,52496,77452,62909,124720,78439,98184,55253,23711,41204,79964,126418,74441,107608
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114919,16044,127868,123908,76543,88764,45952,48644,55691,96754,122132,73047,60639,110372,59694,28423,123460,128554,413,51410,103827,75979,62159,37643,104548,6321,23189,59672,112385,62826,149137,34876,103054,131099,10798,72589,109095,69337,96987,138250,141702,93983,60948,9644,62492,132797,131395,27540,37509,75969,72443,140783,100839,75829,141784,125551,67566,111722,17204,39854,125056,37197,141707,68842,96919,41629,67298,80182,95063,104283,46644,11673,95915,98619,90138,140332,90781,62029,127831,90635,72060,55855,97569,55940,95574,150219,93097,117830,88235,79194,60034,8170,122717,115466,65811,49408,71280,107488,82686,82401
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110749,65666,16363,49913,81247,111444,91186,75931,31897,20638,121798,76911,146316,140452,118598,28108,2820,119443,55152,68082,50688,93402,122563,36400,98442,112683,88448,116318,91576,73763,110172,80165,81081,97005,101793,105230,147645,44351,126017,121269,123643,87198,76239,96714,117018,145210,52222,91472,104171,127874,96307,121217,142896,53274,131074,107150,55557,74305,96712,70415,82290,111729,79887,63992,125182,86439,102756,137521,126729,77342,67786,874,39432,113946,56843,21726,124852,116114,88010,57407,96546,75258,87562,92110,18350,16125,38053,58256,71447,122400,91310,53836,41239,33388,111051,18055,101772,95043,86012,74300
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92179,91817,84748,92733,129241,146160,127795,91594,96900,87489,78675,60275,100307,126726,131123,52932,72745,57397,81960,95368,120907,92216,56748,47894,28868,2459,115363,78206,42554,127339,83685,132565,67461,21739,70421,80053,91631,56401,41354,14581,100496,31161,75012,28439,122435,35213,32881,12445,106301,37001,48586,53739,112517,73820,43014,28972,73265,103334,1428,7383,111412,38135,106528,82520,24644,8018,124366,53294,103248,56481,72113,45158,77913,83273,105195,115314,135667,50147,75228,109979,109986,105586,88984,51022,97457,47444,76279,50292,52972,104207,133332,121475,87208,47107,24794,981,124366,72410,108545,6661
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79403,113439,84393,3384,112012,58806,61969,44311,56166,53139,4154,19087,91255,63531,59390,80229,118413,63697,99437,98474,63853,102432,51060,4113,70043,36666,100579,65245,85312,122140,115725,44408,139842,14181,107038,85901,114925,10488,92134,12534,2400,120628,74464,63266,15679,43904,66294,43453,131528,45936,74783,115929,70294,109116,10458,14166,83740,64011,2562,24284,50146,89173,112528,58091,88527,126946,76659,109725,69174,157446,108850,48251,43276,90617,112486,76626,62415,10054,8071,38591,37854,21193,84531,132450,80698,47852,86906,82499,87423,85418,59949,68719,108578,38367,102111,88957,46636,94766,97438,101985
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112487,63763,53708,77938,121513,116036,73441,102674,101804,70643,78483,55545,54192,49415,122667,70098,138765,74903,122914,70597,89007,80231,61482,100362,123591,59541,69946,137606,31060,78404,131488,49615,126389,36920,118713,137185,103195,85592,25013,18826,3635,12416,37152,52873,117570,2050,122533,58692,160832,96417,115684,70074,106113,68368,66824,58920,44228,26364,42578,38415,74163,123783,67599,60382,75341,44646,68418,84727,115655,65538,75513,1428,48249,10206,137168,92316,58152,64243,109975,29390,34940,80401,70616,106692,83293,136513,143459,71603,58077,91874,74639,3724,95964,55016,94137,99641,99085,31891,100217,43575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98893,107308,47220,42238,127602,50008,103661,87017,104188,97598,146587,126922,138393,57108,117728,38223,94674,104229,155111,115900,122885,41267,50663,69379,111273,96539,78309,105638,129001,31823,111855,88028,112647,60727,140580,78420,151909,20015,162928,42262,112548,85699,112512,95228,98453,91039,55150,17829,147090,74723,102359,26277,142925,52696,141146,91876,71407,48312,34499,46511,82691,27829,147840,124493,34182,113478,109643,92340,136428,155625,87810,94317,61841,44489,78539,134602,108354,65931,105407,123650,102996,76097,69268,113274,107835,136015,111118,114643,64575,58877,125961,20697,51993,4153,116227,79515,101679,137216,44921,133062
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47786,96942,89437,97140,132301,79159,72290,103996,64021,128576,101782,149779,109454,86822,25817,66865,92899,82151,109327,122929,35756,107011,9675,81149,132638,124030,113497,21726,81302,62708,4638,15428,103225,75160,134375,101139,66711,5638,147708,135293,144006,36187,68897,107024,83568,29837,134605,99993,139935,31122,154217,89770,132666,142636,55231,7469,119686,131263,76785,117844,141525,106499,29998,24873,142692,145669,131028,80351,42341,51795,131853,135659,95567,55530,50996,105865,118778,134492,71784,43698,4154,76651,34176,158406,131798,95526,69799,82253,56983,108830,110530,97886,1552,121589,69324,31627,144521,29164,141110,28228
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66082,49867,32013,114605,28855,67926,95090,55184,74103,42051,146874,138318,148182,91358,24509,59526,92099,44286,143780,116611,51361,134130,43991,8629,122737,1836,138405,143027,144471,58362,12105,114791,66913,48034,84191,931,133701,124729,139056,68392,103068,65107,100895,38033,95752,60859,46723,12659,99595,91261,129036,30275,13786,119021,153799,112017,113695,142277,88553,139512,120026,115118,34246,58813,135789,142449,102871,66613,119040,86847,92456,4579,56149,80667,104016,116143,143450,64780,52173,5396,93761,63678,123026,105733,76176,5955,68594,101305,73071,67451,55824,109276,123808,136860,100728,68312,94666,103439,47324,133909
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063,143288,53727,43717,147069,34338,128203,138963,147761,55361,127183,50945,107829,14398,130662,113425,139651,124094,86925,13990,84588,75396,110545,40463,124212,35798,49413,40881,120389,133768,90965,46932,102866,90566,79194,58062,31447,13833,124895,51564,49128,46977,64017,64217,94809,102357,30220,10930,45865,68201,118609,38658,143151,131160,67396,413,22267,43660,51945,62757,134708,120453,53942,42960,33362,54129,87313,60133,104963,24563,78750,23054,113353,135610,74157,82784,150475,112588,81910,85106,113896,55977,46051,60633,117305,124284,123424,73548,87475,169760,107015,63752,122563,21081,10528,981,125895,137367,118632,136651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138764,116215,103864,110060,138071,62847,153337,101965,30033,69246,64410,99331,122256,80769,40906,48890,41966,61452,67979,137087,50157,96192,110273,153423,114794,103121,95834,126819,122029,31913,150543,35802,81545,116783,131504,117866,74446,97228,19119,15262,33544,100210,76946,98803,106037,34203,43360,84960,53010,111990,143266,80871,108043,148569,125148,115004,76502,105939,131889,99196,72850,21240,54606,16468,46618,39043,77813,6284,140295,67786,98200,65383,93981,115907,104975,45195,154465,50599,132789,107792,148634,128783,136565,140472,38532,38320,18233,74356,67946,111290,21395,29573,142118,138995,141072,111723,108048,16450,137169,108088
