68713,41472,35309,76916,8722,5188,82438,23879,71745,43722,3275,29809,61475,73465,51195,45616,60212,34771,71062,73117,65197,28136,30139,20275,14016,59988,10383,77162,74292,55439,32637,26766,61227,60308,69790,63420,18184,28471,13364,60785,55671,35723,62487,42549,71922,63221,18370,29051,78577,4112,27884,3488,20559,27399,23722,6424,4211,6050,35772,9154,13322,16246,22057,46744,5270,2337,11766,33564,19883,553,31730,4849,3598,12416,12730,42224,35235,6886,14341,3723,32176,31982,13367,17849,4686,1588,13191,35880,1450,16036,37550,38898,27502,9987,14080,18571,18591,13677,3316,22901
49135,45646,13429,13043,69829,61169,28509,26497,24234,32763,36192,26948,59289,13488,18711,700,17587,671,49753,42370,72362,1916,17798,18994,59213,32970,2104,6664,53230,29752,46444,39778,17798,19857,53934,1798,15984,21695,8619,21926,15228,27685,73955,68036,13017,284,26832,6091,40089,33037,36165,39023,49047,68878,52699,218,78495,55755,25785,14890,54912,2961,69469,5397,4384,16472,62451,11803,8453,26936,60407,65470,32464,61878,70943,73230,43567,51718,11083,3023,13785,33558,40897,52693,47598,27741,40822,73331,40332,48072,17102,27805,57630,5688,58278,14848,20664,27000,34282,400
57966,53340,32568,22310,24712,43961,60470,11852,39007,17694,40248,34009,6508,68736,32749,43195,42914,35679,66309,1102,47463,64712,37606,39351,72277,59556,28161,66407,9826,51056,16371,38702,10285,31716,73952,67200,20460,33121,26379,71006,51470,46896,32401,50152,71530,5856,68155,414,41366,60413,19315,11227,57371,42270,33456,41855,41213,39703,10831,22457,61575,46099,47178,37878,38021,33079,36350,17678,56552,21747,19576,4081,21037,13103,63619,17788,68856,48620,45606,59112,62556,69655,65761,37891,66176,50653,74618,67486,55194,58027,29552,1241,64494,40054,80606,47614,69732,28318,53037,6337
77110,60302,60717,60913,60243,17539,57557,32703,65876,28981,70229,34582,59917,43756,72623,56905,54371,921,29635,23533,61903,12523,54355,56312,39367,46629,53801,54152,59590,21268,52722,752,54088,63342,47049,20088,34958,45295,38968,55084,61703,75340,21029,5688,10850,45986,31005,40145,52496,61742,62491,60655,28436,931,5427,2696,58725,42909,46696,43032,74999,72452,42463,38816,33406,22524,71129,16518,53407,62254,383,10250,70441,42317,44739,48221,70135,35931,49015,73395,44829,27432,53812,17587,50613,66072,23843,28628,67566,57921,72822,38514,70353,21336,62627,64498,65363,43119,72056,79550
47603,68115,55925,29307,68632,30054,22978,45735,50358,40198,67279,66926,35314,33364,49900,4715,53299,39675,46090,13745,64223,22660,55543,59694,73105,32822,67799,47731,50509,49352,51442,44226,41402,2645,15327,71135,52858,3910,34229,55224,68372,55244,61009,70423,41543,19435,18672,25337,47882,71929,22526,45719,49145,48034,68267,59226,75625,53014,30974,34555,58093,38664,72485,48580,57544,32549,57242,42279,51823,51798,51249,52628,3821,16213,59737,52380,42958,62967,54441,41843,29648,60851,35089,44393,31802,61881,70528,23799,17840,23863,63641,17141,28120,51935,65508,22395,80358,79820,50882,1977
60794,43404,74676,35817,43287,26737,7130,66309,18390,2347,60715,35008,670,5811,72512,71830,41915,7382,59053,57199,59452,55164,69261,59047,66956,59237,63322,9130,26379,43237,45653,65043,43819,57716,71053,39335,38481,2397,25270,64248,63620,49821,15415,18117,39961,47162,63049,66035,40330,49569,57937,2104,41330,40404,68583,69575,18998,31129,75151,52935,20622,21459,73931,30945,73180,17533,45398,49574,58408,54121,43809,36992,56266,971,20863,5294,47899,38694,28346,56615,62756,57716,22964,62932,56510,12380,50605,49047,14959,35018,41375,30297,68298,77262,38111,54083,52010,69095,62690,40533
41835,16761,66427,68469,26067,38055,28000,73470,73982,33172,25151,26627,24615,47844,29194,21916,69934,54203,54745,24297,82061,61121,57635,68456,21034,33117,46451,29018,38385,1671,70381,53258,40724,17147,69184,52760,44912,13630,68212,906,62333,34837,70046,51214,2188,821,67853,34703,42228,9756,61208,47319,68479,38529,31336,18121,35567,25149,36491,42777,61038,75612,78500,38854,60046,60460,74400,78914,42302,50780,7694,17402,32608,4758,82186,21948,34392,51363,54894,12901,59728,19102,65282,32916,52281,60465,42184,38162,2290,2338,32299,8679,41536,48554,70408,40367,76279,71167,23215,23743
47550,77727,44557,38505,38786,59459,72464,43006,47192,11799,71441,54654,76663,48501,66234,66211,47095,58760,56079,69496,958,15314,12318,17815,77809,55978,26718,13506,54873,45181,42731,21072,39389,79053,67679,53879,41404,73254,12356,63918,60082,67363,47014,13934,27559,59087,61050,67709,47685,19656,44584,53995,58734,52964,33810,75325,74860,76834,68354,46539,52988,61470,42430,3135,56080,9974,60394,64173,20833,1344,51403,43750,65561,49449,54930,45497,61750,52264,72757,51458,38241,62761,67301,42945,50682,59385,78911,55001,81069,46706,61759,83709,75390,12904,21466,34120,56385,39251,75566,23163
55192,27827,61294,66703,39826,32475,3606,2121,17693,60436,78265,54554,58160,41746,9621,44074,80155,78974,38511,75836,33553,16162,49518,41996,65643,78250,76074,52684,67333,28116,73462,16250,20665,63410,64486,68414,78565,25217,51958,26614,71666,21890,48933,55365,71479,64282,20503,37626,20662,53536,76449,34724,56302,54818,71206,49952,48197,2322,7216,62265,56685,60301,59324,57760,50683,8890,51453,59444,73281,58969,52833,27476,57802,38903,62738,59115,47441,60097,66462,63778,41727,55766,57869,52453,1981,1054,46861,42083,40592,29363,63798,32729,57684,74206,43014,52855,28802,51038,59455,75908
76666,76166,43071,54526,67294,67691,34047,5283,76677,62609,25945,41381,61800,35402,58633,34839,70013,25194,72604,49710,46379,21632,72514,32920,27923,19241,57990,58497,49447,59507,63293,54326,31467,2329,71185,69653,55923,60889,37816,44155,51103,44069,81504,77189,34624,67674,8609,19195,44698,66745,41837,78714,35649,1108,47025,25072,57933,57884,68245,66813,57990,53953,37947,72660,54254,55390,533,34211,40161,46310,35802,12873,73139,62657,62746,9310,45461,54921,70273,2498,7298,71370,73191,31509,36985,4347,55130,47078,72981,54387,55967,39589,47303,28185,16434,41107,30835,74641,43615,50236
63012,51921,31747,22164,41359,39605,69779,78029,33183,49151,65622,71870,56893,60435,52046,54989,73629,9067,22480,79752,61963,70326,76958,81656,60639,68439,33166,10222,77034,28451,31564,80750,66718,28696,59118,67290,57828,23659,73901,34514,76387,59785,2650,53797,23807,74376,72914,36406,77369,6318,82079,30669,18155,53103,62425,61437,63559,30725,59221,40977,47059,20488,45496,3435,68118,80400,24138,58388,51885,14078,70035,52319,8744,1422,39942,45478,59430,31632,48268,51458,56389,69520,38446,11703,54991,67668,72135,59239,58357,29017,75534,69003,75257,58450,63944,70856,52505,52453,14315,73613
51053,23473,56398,20426,19820,24237,61695,54479,56986,47632,78381,31078,57889,61280,78621,67734,2290,21767,19882,26878,57123,25031,69073,43622,36274,46777,28692,19864,68627,62136,53004,58231,66906,64510,20529,6917,47133,61527,50761,60960,39799,10367,39699,69792,35381,49256,33375,6747,29870,5000,62687,50645,54243,44876,47046,29710,13621,19772,51554,21740,37862,33115,59173,16624,76487,46981,63109,23845,81675,65208,70731,44031,54520,19808,75494,60242,74685,22614,47358,27632,76126,47799,26545,31320,56631,46099,36807,51811,22327,33306,37753,18510,68643,39670,64500,46028,76276,40784,58439,25452
53538,34465,58301,49327,57841,52555,72813,73678,21480,47181,62274,49842,70747,3507,31364,66376,56116,43438,15818,6527,67513,45203,52177,32081,38748,2800,1926,47861,43263,56161,52828,81085,64591,73143,56259,75131,70413,34405,72555,53143,22076,61392,64691,78613,74129,44165,73449,71477,67375,25246,61585,61857,56020,79842,39981,50792,64034,110,39318,76972,67723,38626,70492,44966,45468,60951,72803,73272,46942,22886,77426,49418,79782,46215,3674,8768,52661,42779,43448,71321,47446,44269,72485,37076,40574,26620,51567,39905,19525,20292,64601,32394,44251,64781,49124,45676,73497,45439,75316,74508
46345,1638,25820,19270,12230,44832,63413,66849,70665,58134,74423,53091,66708,24492,41159,22404,75036,7381,29660,61318,73506,46276,66829,71214,59382,55034,14816,9533,24214,48278,56923,189,24631,58377,53492,62803,62731,74406,72837,46874,48294,13260,61876,26627,60327,25653,53165,15303,44682,2236,14410,64187,77623,73273,23840,54550,60812,33488,60331,21995,82181,83356,42951,2334,77986,6762,50666,26825,1560,7078,70831,58453,81739,67590,41127,60966,50990,50831,16633,24762,47387,62920,60401,45801,39876,60490,53952,36329,61532,64075,32493,50344,70826,41274,43846,54272,18345,48775,72680,51760
53653,8691,49413,27589,45272,50259,70053,73951,78333,22735,68230,59212,74834,32772,56120,49506,79634,63872,53057,79132,76929,54713,77947,7139,25142,37788,30404,18198,35514,24932,73694,10497,58076,57955,76159,61953,75239,73374,277,21321,72185,48169,28325,9034,1737,5889,2423,61581,34484,2557,24802,49805,730,4852,77498,27820,49796,65504,66922,79201,57556,8996,31739,65488,69326,77033,58577,45928,20308,39815,25645,63991,32589,67433,58578,62120,80575,76738,21381,23966,72877,65195,48062,61110,29899,3275,65539,73095,64056,54003,56636,59714,46919,63021,63587,686,46924,1300,62175,72990
72968,49084,16526,18030,21752,25789,2830,1204,55745,68599,4049,4420,79422,70178,73467,48554,75081,39056,60306,25928,69873,72586,58844,63915,63239,72262,50438,73230,56629,62568,72088,79540,56937,24551,61449,80097,75831,61284,73363,61048,58680,59252,53510,62739,49919,2679,34732,57280,51748,64854,70728,1041,58486,59699,31067,55739,24862,45993,65556,71484,71893,42175,52410,43721,78029,79924,55581,43962,72468,64751,20759,17639,32042,25360,52210,41845,62250,74347,49232,60717,71859,67384,59840,2009,32868,29103,44313,38258,69014,13605,56877,4011,36226,56908,56857,32341,80553,80460,57831,36567
67436,40286,60110,47765,15985,40599,64768,60112,26269,70649,44023,74111,70064,16510,35033,52123,50038,51437,76290,68610,50728,62753,47723,4126,52292,47051,67376,32376,32853,51613,63664,61310,34232,7317,20038,9300,60992,3042,69251,21346,75958,41632,38206,58312,49790,80020,70637,19824,77561,19241,71139,21448,59056,45331,28834,34636,56717,763,73108,55151,50399,46240,12984,19925,52392,11143,53469,26228,71775,35327,15379,31476,78646,76922,22717,75702,21863,3556,42199,3116,32774,29865,60115,50770,58864,50431,75333,50256,47533,30789,62314,40602,63784,59249,27807,28673,76073,38439,73594,1995
34178,26513,81620,75882,76395,75927,67409,67735,70690,72571,82736,81954,61223,76713,28212,30690,67846,69028,28929,57194,66340,49898,71347,73182,58631,66234,62258,76944,64152,62302,1488,523,50419,39445,61732,53360,66631,61956,68177,82657,66653,42908,32247,47892,53495,55078,59706,73354,39843,52424,38541,74130,81019,55742,64889,61604,35198,35625,58962,45642,54823,74812,78608,78645,23532,46475,72926,68636,58600,80760,74511,63297,76155,40207,72430,9158,70783,34640,47213,38930,64322,49176,64848,52330,67700,36231,72837,73292,18432,51188,63621,72224,62990,41256,59270,27069,69034,21501,41367,65622
16440,67204,34148,35506,78759,16312,8192,34014,49694,25339,33177,51551,38345,12999,17893,27543,47001,60189,66546,2349,39027,43519,9038,453,41604,63334,58077,1132,75257,29943,52305,45859,58435,51567,54227,60563,37395,64853,39313,33452,25740,17638,38399,39187,9794,11609,72312,76074,53052,3042,74429,47112,54830,59576,77913,14696,53650,56208,73312,80046,62102,71945,57532,34616,4100,26682,46167,43556,40791,56112,16650,68476,20957,61417,71528,71256,62343,32199,31303,20364,66375,72946,56527,46246,53512,12371,78481,38256,42842,79005,14405,41398,23944,27146,43344,42801,60539,75802,68519,25043
53459,30475,74980,74368,57171,77466,78266,58077,55849,67973,24628,50844,50470,32418,45462,54959,55183,249,47675,63699,22986,60505,32591,40010,81761,18108,57068,67507,16576,18587,73893,68139,46631,32950,48985,53778,62550,51499,73731,76523,67984,2605,38419,24023,65310,2763,58414,21179,68174,81718,6728,8496,77009,80363,24757,339,55341,74211,15589,34876,58868,60723,70844,53770,69287,44932,6016,730,68114,21140,42760,2188,73738,71974,66014,16521,52617,58159,62450,47539,71731,52406,48575,62538,6016,42738,65099,58948,52513,31491,75920,64092,74148,61616,62445,63930,67756,373,42162,45252
38793,24058,64674,54146,53544,54724,52914,41377,21432,17263,4229,72874,77147,14821,77282,73846,5881,13799,60894,43685,24035,2104,72608,61336,77087,42315,55968,78545,77334,24111,78142,32964,15719,18406,45877,61653,44865,33344,55778,84681,38879,46374,62257,76257,76745,53759,77916,78253,61835,61446,60239,65101,67479,80371,65211,22582,74021,24855,46990,63977,54286,40927,57318,54029,74812,2800,78609,40550,68568,29798,78022,45643,70486,59357,81448,71074,51110,30166,41422,65733,44725,73224,54378,68044,56826,32202,71151,61154,49619,52266,50974,50875,72871,82778,75155,29006,65037,11382,58301,65742
69120,383,76657,58587,42086,6194,61435,46289,80158,11027,27433,41740,71544,40717,75851,41548,62453,13032,21633,68675,61110,64734,31784,3874,57309,60928,74831,79505,48164,58958,47513,48778,64884,17614,64896,15846,59479,61056,58900,6861,6716,736,38277,61821,58733,43902,53611,58884,40509,2499,60482,71327,983,22044,71312,65706,74029,45584,78547,52951,79846,15685,44454,67107,39384,34256,59183,75950,68615,19599,1737,62670,53700,13364,60793,38410,68568,72846,73581,46405,41420,23169,78257,45854,45432,30244,79936,66650,82345,60596,51315,748,73482,65086,41369,47698,63475,67004,72914,52020
73835,51337,55147,29973,53805,44288,73031,52314,10158,21708,59517,73124,49136,42224,75137,37186,46575,49216,77140,21292,39400,35433,45749,51608,74746,75760,30348,75283,55055,40813,57399,74715,63682,38709,76927,77134,15982,23302,13682,73299,77171,64031,65604,57585,73232,64463,64197,54814,57359,26893,62166,48754,55132,72869,82716,42454,17441,45737,16949,60423,45600,16791,52686,57137,79338,45770,44470,32147,63179,26851,45566,29677,77898,64512,32698,49654,68386,14976,59799,1168,77544,39282,44610,42884,76220,77207,75603,10853,60805,69108,41206,2702,71876,44397,69277,58699,64118,64159,1997,32625
52032,31981,27470,33489,75034,69180,71106,56578,71650,52928,70924,27904,74777,64221,22594,71715,62371,46961,71000,35811,32040,55105,76052,76864,70432,74331,27548,20967,63676,17519,72787,72567,59244,60432,55747,30831,72463,47929,49779,74615,65797,28412,59117,43016,27479,35640,16088,35020,25184,45287,49814,41981,32175,76073,38195,21187,51274,29588,43584,66194,55940,55721,25143,40228,68490,77476,64810,69721,63309,22857,77894,76815,75161,64851,75387,13851,28650,10210,82076,22334,41818,57383,44650,72122,9964,67843,62248,72768,51480,35174,59677,21847,51529,34252,51620,61283,57756,54597,54205,38907
50530,63446,64312,23524,65104,4762,57326,32072,56220,14573,59888,46867,78210,20401,78482,69725,13098,54574,62879,18791,52201,62313,40494,61860,27926,44085,60209,7765,54823,46956,66880,60552,52504,34877,42716,15342,64138,53401,65195,60355,38434,33665,75876,37364,58781,10724,43643,31606,70757,14377,69922,61607,50596,35725,49771,61170,50443,68900,48582,54318,75188,1080,56654,16469,70492,34264,59157,1044,71925,78725,16360,13465,60672,1991,47375,38752,63625,21445,13305,76448,13991,59726,80998,11028,72900,57104,76856,9608,60317,64794,64981,78596,50751,30288,63736,3451,57211,80649,16398,7359
35477,60344,21761,42512,24679,12239,34895,48732,81577,43011,53136,87071,31280,52987,56243,52229,61497,358,197,23005,80085,67239,19571,15856,58875,23414,74750,28378,81200,56022,25816,107,40465,78550,71629,48024,32747,56117,55453,3660,29185,70182,6802,4011,69067,64752,37607,64016,49689,1629,46625,1351,75488,46787,76107,74539,35827,55374,64206,43264,48090,53155,52242,21797,69765,24325,59645,67189,46373,15448,18875,17926,68772,48410,77925,38608,25076,26317,61709,54403,73112,42117,52969,74350,39602,46048,7394,2534,64158,561,70925,53414,2679,7349,73353,73660,64159,23299,42434,35269
62112,158,31065,33679,43879,48712,44852,54177,37251,71144,76789,74427,57966,58066,32181,36195,79762,75602,27923,46771,75915,77637,69305,72267,82574,80461,74514,71188,69102,63638,25848,37015,31105,59085,64667,55124,44083,55770,65073,16725,48976,57681,39438,72571,57992,66489,62878,58132,61855,58591,56923,39270,73056,17518,43279,59477,65843,1725,32976,77080,66414,46716,64319,72843,69749,21905,70715,65507,52313,39989,70233,35513,41088,73534,71584,76280,78924,86145,34747,41660,55896,61468,70833,85320,67453,55390,78518,39521,40389,61441,22822,42803,60392,56864,35916,74268,85312,74263,25004,68550
53854,69005,80517,71510,48838,41844,58738,1214,76100,18684,58661,25705,40620,68127,55717,78278,34464,59506,18387,57619,40441,54149,71407,26335,59488,59951,78646,18486,77072,75407,74128,51312,82417,59822,76506,40354,60723,79694,61318,69213,38598,2329,38275,46293,69304,15502,18014,35662,20807,77738,47450,51042,80772,5865,57482,58110,57736,39779,38016,34084,43835,77624,33927,2350,54229,10688,68117,63102,54973,21436,75117,59605,53180,31301,19510,78278,61052,54716,70089,11019,56491,36234,57380,13581,21743,33153,45960,48870,49808,41115,34329,56474,59617,51730,55236,15565,80598,70175,80983,71521
1450,453,29951,28674,81228,40799,39739,38401,72837,48185,30395,47311,71784,50777,54530,46922,35870,43898,54713,45003,57418,51216,74115,11877,64349,62983,36295,28958,56793,48751,51062,17416,74700,37360,60605,43309,54401,48926,61262,33156,60274,62632,33370,70631,69463,63211,78000,76100,74691,18071,16474,51345,8800,66779,68759,59157,71945,13948,50906,8339,77572,64651,64507,64139,60510,72886,8038,50784,75608,57548,84597,54679,68888,72730,27747,58637,36789,30059,45715,8567,56429,56229,42629,53679,69840,69791,53015,59884,35015,47002,49025,73424,30110,68393,11446,8708,19315,13749,71506,86066
37146,82417,8847,739,62645,16931,34012,24305,29516,34272,40993,71191,32032,261,66831,35074,52224,28923,84873,41541,28297,56234,72619,58444,73502,61052,66763,13250,51364,66112,81608,62161,2879,1639,80066,76887,81486,71236,42723,40857,75583,3116,76056,48149,30381,56258,75311,74541,832,65932,67514,37460,68344,43742,41088,61182,19422,59572,39551,41544,64171,4147,55026,78280,45103,74821,52978,33791,64079,74439,85629,73049,71611,59591,3742,14012,27103,81227,67327,40733,75358,65273,27821,71644,78560,66795,26148,47593,65855,69108,80412,73661,29652,43600,65220,41418,70842,71509,78670,71445
29367,30977,42124,16183,69498,78022,41776,63112,39807,36901,60599,14937,3341,739,50488,16473,56873,76086,80153,48301,59571,58379,25938,64989,76400,37635,87815,60797,53920,64603,9095,67816,42989,14884,72726,43163,56007,45180,65188,49663,69774,65808,77642,55172,56000,31404,78775,73717,33332,61490,66078,19707,78699,33917,55572,74556,27714,21721,44622,69150,75337,38297,39379,37059,35018,39598,64082,51116,51160,21140,57230,42769,67442,36456,45252,54404,57123,39872,54073,44751,37864,40100,76277,40664,69986,76840,53865,67069,72529,82834,55330,54342,45817,14416,74296,56512,45509,80885,10253,11178
8160,38388,67398,32507,40702,38427,72817,57776,70324,75021,42827,58639,75247,18679,53329,971,50529,52391,69490,45203,77923,76778,50385,43846,69800,12138,51746,54392,76025,43734,32725,50432,42314,72593,61362,21977,68981,66002,69164,36794,54686,25597,26511,34533,76345,38839,58080,33020,57920,4503,28170,35091,60476,64816,21209,59011,65291,55069,79651,65938,59133,73135,47792,46868,59555,50665,75507,77344,55756,61765,54310,35087,72104,47308,27667,11243,64224,1926,14593,24044,12510,56478,1495,75250,80796,77582,3214,29420,39054,70955,58030,59796,44415,13372,50992,44334,76543,67841,28998,68329
